N1,N2,D,C_real1,C_real2
1.0,2.0,0.0,590.9835378118192,664.0766905948828
1.0,2.0,0.0,593.7884940247274,670.6285745012357
1.0,2.0,0.0,598.5427200345333,676.6214130894967
1.0,2.0,0.0,601.2683009711661,680.8826988814051
1.0,2.0,0.0,603.9752450106786,686.8114401171823
1.0,2.0,0.0,607.8429508078897,690.9660676205211
1.0,2.0,0.0,610.6266970759033,696.7521961377016
1.0,2.0,0.0,615.0171122814352,701.8674996888769
1.0,2.0,0.0,616.9451549803855,705.9550844371936
1.0,2.0,0.0,619.0456163626058,710.0017585310513
1.0,2.0,0.0,622.3141171027179,715.6933887382687
1.0,2.0,0.0,625.4512963415531,721.4031399771794
1.0,2.0,0.0,627.3833731072166,726.1948131871177
1.0,2.0,0.0,629.3784508556171,730.5550581569248
1.0,2.0,0.0,632.9721726936623,734.7575841143408
1.0,2.0,0.0,633.4270675969681,738.6691210736434
1.0,2.0,0.0,635.0547482151396,741.238230709933
1.0,2.0,0.0,636.5880291626855,746.2308141926255
1.0,2.0,0.0,640.5972616543901,749.6712036577304
1.0,2.0,0.0,643.8634301023642,754.7317661683102
1.0,2.0,0.0,644.9326330714849,758.4844802825107
1.0,2.0,0.0,647.1225981822272,762.3711839794163
1.0,2.0,0.0,647.7439970854895,765.6644852942219
1.0,2.0,0.0,651.0290222419393,770.4983573083122
1.0,2.0,0.0,655.0507036698598,773.6476182226393
1.0,2.0,0.0,659.0432259875308,777.7600337445673
1.0,2.0,0.0,659.74811089205,781.9055080583963
1.0,2.0,0.0,661.4768683717492,785.7187425243122
1.0,2.0,0.0,663.4461263968467,790.1472650340947
1.0,2.0,0.0,665.7646037694118,792.998941931384
1.0,2.0,0.0,668.7609751866048,796.3423048735402
1.0,2.0,0.0,670.3372547955186,800.6537940249975
1.0,2.0,0.0,671.9163830449709,802.9643199377257
1.0,2.0,0.0,673.346446182406,804.4059995554193
1.0,2.0,0.0,674.7415187471763,809.1523108271417
1.0,2.0,0.0,675.7873983673676,811.9481587318367
1.0,2.0,0.0,676.6316901252342,814.0682971161675
1.0,2.0,0.0,680.1003997882328,817.654135539392
1.0,2.0,0.0,681.3890733271766,820.2951137363755
1.0,2.0,0.0,682.4534815886449,822.0952333547982
1.0,2.0,0.0,683.4189911809059,823.7495310634467
1.0,2.0,0.0,685.6162999053709,826.8674369451871
1.0,2.0,0.0,687.9503069957452,829.1649794378274
1.0,2.0,0.0,688.4027245699887,831.5306768950842
1.0,2.0,0.0,689.2974135782018,834.7939942555766
1.0,2.0,0.0,691.6783679645673,837.8550032270321
1.0,2.0,0.0,693.1242372107257,838.3067459229982
1.0,2.0,0.0,695.8467301158485,841.7970059993983
1.0,2.0,0.0,696.0933147627333,844.1403647465706
1.0,2.0,0.0,699.0295440203247,845.2181593258878
1.0,2.0,0.0,702.4812925583342,847.0213455570342
1.0,2.0,0.0,703.0250034835967,850.5313629906188
1.0,2.0,0.0,704.9542114439091,851.940203508134
1.0,2.0,0.0,707.4355741616557,852.0294453906284
1.0,2.0,0.0,710.7960978958894,853.2760026795868
1.0,2.0,0.0,712.5599799387903,854.9384072308679
1.0,2.0,0.0,714.4468397728036,857.8632294268886
1.0,2.0,0.0,715.0535821884691,860.6343127861361
1.0,2.0,0.0,716.1983910527342,861.8722927397287
1.0,2.0,0.0,717.396762793233,862.7742085297486
1.0,2.0,0.0,718.0031633440944,865.6187096757664
1.0,2.0,0.0,719.2632172222097,868.595037757887
1.0,2.0,0.0,721.1006805224904,869.3454893308808
1.0,2.0,0.0,720.572257357504,870.4321067023618
1.0,2.0,0.0,722.2266787812766,872.1855592269807
1.0,2.0,0.0,722.7628540225102,874.9159170952668
1.0,2.0,0.0,722.39291221245,875.3163072470697
1.0,2.0,0.0,723.9077007918864,879.1569386307847
1.0,2.0,0.0,725.7050133109353,879.7223509889643
1.0,2.0,0.0,727.6442339526895,881.9777735969615
1.0,2.0,0.0,729.9020956880845,883.1035741419757
1.0,2.0,0.0,730.3794496411178,884.7496259815659
1.0,2.0,0.0,732.0739941863094,887.8416554289969
1.0,2.0,0.0,735.4286744383184,888.5448193738521
1.0,2.0,0.0,736.0992018542289,889.9281448431695
1.0,2.0,0.0,737.0385732637325,891.8343813037807
1.0,2.0,0.0,738.7070983341915,893.4763961037289
1.0,2.0,0.0,741.2087175323658,894.6775848555969
1.0,2.0,0.0,741.2675297688098,894.4690689170998
1.0,2.0,0.0,741.3459892608123,894.7821626489932
1.0,2.0,0.0,740.5698649782555,896.796128591992
1.0,2.0,0.0,741.8963949477699,897.6715838267594
1.0,2.0,0.0,742.1242615555378,897.3793631820135
1.0,2.0,0.0,742.3147188484435,900.5245409778901
1.0,2.0,0.0,741.2348850031739,901.8928048035697
1.0,2.0,0.0,743.1452620572796,903.2152816028306
1.0,2.0,0.0,743.9618383619711,905.1545661657728
1.0,2.0,0.0,743.9886243490918,906.8432508462248
1.0,2.0,0.0,746.5623293675413,906.8963906850532
1.0,2.0,0.0,746.8267335111404,908.14621270947
1.0,2.0,0.0,748.9044611378715,910.5726119819939
1.0,2.0,0.0,750.6448663810743,910.9511748216398
1.0,2.0,0.0,750.553231140815,912.2474353078313
1.0,2.0,0.0,751.9867439339556,912.1696178336831
0.0,2.0,0.0,748.0481962515178,913.5378480403351
0.0,2.0,0.0,745.1964545152878,913.5203004018136
0.0,2.0,0.0,741.9220629929093,913.3016293315062
0.0,2.0,0.0,737.7376825993069,914.1527916122682
0.0,2.0,0.0,735.6008544903187,918.3434831051985
0.0,2.0,0.0,732.2823283771872,919.6016813260308
0.0,2.0,0.0,729.8041898898305,918.9474450594042
0.0,2.0,0.0,727.1359364845704,918.4083474817877
0.0,2.0,0.0,725.388188698583,920.545534746515
0.0,2.0,0.0,722.5701643197611,920.3693944427483
