Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,11,18,30,24.6,744,19,32,40,602.5,4,4,1,0,0
2023,5,11,18,35,24.6,744,19,33,40,599.67,4,4,1,0,0
2023,5,11,18,40,24.6,744,19,34,40,594,4,4,1,0,0
2023,5,11,18,45,24.6,744,19,34,38,594,4,4,1,0,0
2023,5,11,18,50,24.6,744,19,34,40,590,4,4,1,0,0
2023,5,11,18,55,24.6,744,19,34,41,589.33,4,4,1,0,0
2023,5,11,19,0,24.6,743,19,34,42,588.5,4,4,1,0,0
2023,5,11,19,5,24.6,743,19,34,41,587,4,4,1,0,0
2023,5,11,19,10,24.6,743,19,34,42,588,4,4,1,0,0
2023,5,11,19,15,24.6,743,19,34,41,582.33,4,4,1,0,0
2023,5,11,19,20,24.6,743,19,34,40,580,4,4,1,0,0
2023,5,11,19,25,24.6,743,19,34,40,576,4,4,1,0,0
2023,5,11,19,30,24.6,743,19,34,40,570,4,4,1,0,0
2023,5,11,19,35,24.6,743,19,34,40,567.33,4,4,1,0,0
2023,5,11,19,40,24.6,743,19,34,42,564,4,4,1,0,0
2023,5,11,19,45,24.6,743,20,34,41,559,4,4,1,0,0
2023,5,11,19,50,24.6,743,20,34,40,556,4,4,1,0,0
2023,5,11,19,55,24.5,743,19,33,38,556.33,4,4,1,0,0
2023,5,11,20,5,24.5,743,20,34,40,550.67,4,4,1,0,0
2023,5,11,20,10,24.5,743,20,33,36,549,4,4,1,0,0
2023,5,11,20,15,24.5,743,20,33,40,544.67,4,4,1,0,0
2023,5,11,20,20,24.5,743,20,33,40,544,4,4,1,0,0
2023,5,11,20,25,24.5,743,20,32,38,536.67,4,4,1,0,0
2023,5,11,20,30,24.5,743,20,32,39,532.5,4,4,1,0,0
2023,5,11,20,35,24.5,743,20,32,37,529,4,4,1,0,0
2023,5,11,20,40,24.5,743,20,33,38,528.5,4,4,1,0,0
2023,5,11,20,45,24.4,743,20,32,38,527.33,4,4,1,0,0
2023,5,11,20,50,24.4,743,20,32,40,525,4,4,1,0,0
2023,5,11,20,55,24.4,743,20,33,38,520.33,4,4,1,0,0
2023,5,11,21,0,24.4,743,20,33,38,518,4,4,1,0,0
2023,5,11,21,5,24.4,743,20,31,34,517,4,4,1,0,0
2023,5,11,21,10,24.4,743,20,32,38,515.33,4,4,1,0,0
2023,5,11,21,15,24.4,743,20,32,38,513.5,4,4,1,0,0
2023,5,11,21,20,24.4,743,20,31,35,509.33,4,4,1,0,0
2023,5,11,21,25,24.3,743,20,32,40,507.5,4,4,1,0,0
2023,5,11,21,30,24.3,743,20,31,37,507,4,4,1,0,0
2023,5,11,21,35,24.3,743,20,32,36,506,4,4,1,0,0
2023,5,11,21,40,24.3,743,20,30,37,507.33,4,4,1,0,0
2023,5,11,21,45,24.3,743,20,30,35,509,4,4,1,0,0
2023,5,11,21,50,24.3,743,20,30,37,507.67,4,4,1,0,0
2023,5,11,21,55,24.4,743,20,30,36,505,4,4,1,0,0
2023,5,11,22,0,24.4,743,20,30,36,505,4,4,1,0,0
2023,5,11,22,5,24.4,743,20,30,35,503.5,4,4,1,0,0
2023,5,11,22,10,24.4,743,20,30,35,503.33,4,4,1,0,0
2023,5,11,22,15,24.4,743,20,30,36,502.5,4,4,1,0,0
2023,5,11,22,20,24.4,743,20,30,34,499.33,4,4,1,0,0
2023,5,11,22,25,24.3,744,20,30,34,499,4,4,1,0,0
2023,5,11,22,30,24.3,744,20,30,35,499.33,4,4,1,0,0
2023,5,11,22,35,24.3,744,20,28,31,499.5,4,4,1,0,0
2023,5,11,22,40,24.3,744,20,30,35,498.33,4,4,1,0,0
2023,5,11,22,45,24.3,744,20,30,34,496.5,4,4,1,0,0
2023,5,11,22,50,24.3,744,20,30,35,496.67,4,4,1,0,0
2023,5,11,22,55,24.3,744,20,28,33,495.5,4,4,1,0,0
2023,5,11,23,5,24.3,744,20,29,36,493,4,4,1,0,0
2023,5,11,23,10,24.3,744,20,29,33,493,4,4,1,0,0
2023,5,11,23,15,24.3,744,20,28,32,492.5,4,4,1,0,0
2023,5,11,23,20,24.3,744,20,29,31,492.33,4,4,1,0,0
2023,5,11,23,25,24.3,744,20,28,32,491,4,4,1,0,0
2023,5,11,23,30,24.3,744,20,28,32,489.67,4,4,1,0,0
2023,5,11,23,35,24.3,744,20,28,34,488,4,4,1,0,0
2023,5,11,23,40,24.3,744,20,27,31,489,4,4,1,0,0
2023,5,11,23,45,24.3,744,20,28,33,489,4,4,1,0,0
2023,5,11,23,50,24.3,744,20,28,32,488.67,4,4,1,0,0
2023,5,11,23,55,24.3,744,20,28,33,488.5,4,4,1,0,0
