Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,2,7,20,23.3,752,18,3,3,438.67,4,1,1,0,0
2023,5,2,7,25,23.3,752,18,3,3,438.5,4,1,1,0,0
2023,5,2,7,30,23.3,752,18,2,2,439,4,1,1,0,0
2023,5,2,7,35,23.3,752,18,3,3,439,4,1,1,0,0
2023,5,2,7,40,23.3,752,18,3,3,438,4,1,1,0,0
2023,5,2,7,45,23.3,752,18,2,2,438,4,1,1,0,0
2023,5,2,7,50,23.3,752,18,2,3,438.67,4,1,1,0,0
2023,5,2,7,55,23.4,752,18,2,2,440,4,1,1,0,0
2023,5,2,8,5,23.4,752,18,3,3,441,4,1,1,0,0
2023,5,2,8,10,23.4,752,18,3,3,443.33,4,1,1,0,0
2023,5,2,8,15,23.4,752,18,4,4,448,4,1,1,0,0
2023,5,2,8,20,23.4,752,18,3,3,451.67,4,1,1,0,0
2023,5,2,8,25,23.5,752,18,4,4,458.5,4,1,1,0,0
2023,5,2,8,30,23.5,752,18,3,4,460.33,4,1,1,0,0
2023,5,2,8,35,23.5,752,18,4,4,466.5,4,1,1,0,0
2023,5,2,8,40,23.5,752,19,4,4,469,4,1,1,0,0
2023,5,2,8,45,23.5,752,19,4,4,473.67,4,1,1,0,0
2023,5,2,8,50,23.5,752,19,4,4,479,4,1,1,0,0
2023,5,2,8,55,23.5,752,19,4,4,485.67,4,1,1,0,0
2023,5,2,9,0,23.5,753,19,4,4,491,4,1,1,0,0
2023,5,2,9,5,23.5,753,19,4,4,494.67,4,1,1,0,0
2023,5,2,9,10,23.5,753,19,4,5,498.5,4,1,1,0,0
2023,5,2,9,15,23.5,753,19,4,4,504.33,4,1,1,0,0
2023,5,2,9,20,23.5,753,19,4,6,514.5,4,1,1,0,0
2023,5,2,9,25,23.5,753,19,4,6,525,4,1,1,0,0
2023,5,2,9,30,23.5,753,19,4,5,539.5,4,1,1,0,0
2023,5,2,9,35,23.5,753,19,5,5,553.33,4,1,1,0,0
2023,5,2,9,40,23.5,753,19,5,6,557.5,4,1,1,0,0
2023,5,2,9,45,23.5,753,19,5,5,567,4,1,1,0,0
2023,5,2,9,50,23.5,753,19,4,5,574,4,1,1,0,0
2023,5,2,9,55,23.5,753,19,5,6,580.67,4,1,1,0,0
