Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,3,0,0,23.2,757,20,7,8,711,4,2,1,0,0
2023,5,3,0,5,23.2,757,20,7,8,711.33,4,2,1,0,0
2023,5,3,0,10,23.2,757,20,6,8,712,4,2,1,0,0
2023,5,3,0,15,23.2,757,20,6,7,712.67,4,2,1,0,0
2023,5,3,0,20,23.2,757,20,7,8,713,4,2,1,0,0
2023,5,3,0,25,23.2,757,20,7,7,715.33,4,2,1,0,0
2023,5,3,0,30,23.2,757,20,6,8,713.5,4,2,1,0,0
2023,5,3,0,35,23.2,757,20,6,7,714.33,4,2,1,0,0
2023,5,3,0,40,23.2,757,20,6,7,713,4,2,1,0,0
2023,5,3,0,45,23.2,758,20,6,7,713.33,4,2,1,0,0
2023,5,3,0,50,23.2,758,20,6,8,712,4,2,1,0,0
2023,5,3,0,55,23.2,758,20,6,7,711,4,2,1,0,0
2023,5,3,1,0,23.2,758,20,7,8,711,4,2,1,0,0
2023,5,3,1,5,23.2,758,20,7,8,708.67,4,2,1,0,0
2023,5,3,1,10,23.2,758,20,6,7,704,4,2,1,0,0
2023,5,3,1,15,23.2,758,20,7,7,706.33,4,2,1,0,0
2023,5,3,1,20,23.2,758,20,6,6,705.5,4,2,1,0,0
2023,5,3,1,25,23.2,758,20,6,7,704,4,2,1,0,0
2023,5,3,1,30,23.2,758,20,6,6,702,4,2,1,0,0
2023,5,3,1,35,23.2,758,20,6,7,701,4,2,1,0,0
2023,5,3,1,40,23.2,758,20,6,7,700.5,4,2,1,0,0
2023,5,3,1,45,23.2,758,20,6,7,698.67,4,2,1,0,0
2023,5,3,1,50,23.2,758,20,6,6,696.5,4,2,1,0,0
2023,5,3,1,55,23.2,758,20,6,7,695.67,4,2,1,0,0
2023,5,3,2,5,23.2,758,20,6,7,693.33,4,2,1,0,0
2023,5,3,2,10,23.2,758,20,6,7,691,4,2,1,0,0
2023,5,3,2,15,23.2,758,20,6,7,690.33,4,2,1,0,0
2023,5,3,2,20,23.2,758,20,6,6,690,4,2,1,0,0
2023,5,3,2,25,23.2,758,20,6,7,687.33,4,2,1,0,0
2023,5,3,2,30,23.2,758,20,7,8,687.5,4,2,1,0,0
2023,5,3,2,35,23.2,758,20,6,7,685,4,2,1,0,0
2023,5,3,2,40,23.2,758,20,6,7,683.5,4,2,1,0,0
2023,5,3,2,45,23.2,758,20,6,7,681.33,4,2,1,0,0
2023,5,3,2,50,23.2,758,20,6,6,681.5,4,2,1,0,0
2023,5,3,2,55,23.2,758,20,6,7,679.67,4,2,1,0,0
2023,5,3,3,0,23.2,758,20,6,6,678,4,2,1,0,0
2023,5,3,3,5,23.2,758,20,6,7,676.67,4,2,1,0,0
2023,5,3,3,10,23.2,758,20,6,6,675,4,2,1,0,0
2023,5,3,3,15,23.2,758,20,6,7,671.67,4,2,1,0,0
2023,5,3,3,20,23.2,758,20,6,6,671.5,4,2,1,0,0
2023,5,3,3,25,23.2,758,20,6,7,671,4,2,1,0,0
2023,5,3,3,30,23.2,758,20,6,6,668.5,4,2,1,0,0
2023,5,3,3,35,23.2,758,20,6,7,667,4,2,1,0,0
2023,5,3,3,40,23.2,758,20,6,7,665,4,2,1,0,0
2023,5,3,3,45,23.2,758,20,6,7,664,4,2,1,0,0
2023,5,3,3,50,23.2,758,20,6,7,661.5,4,2,1,0,0
2023,5,3,3,55,23.2,758,20,6,7,661.33,4,2,1,0,0
2023,5,3,4,0,23.2,758,20,6,7,660.5,4,1,1,0,0
2023,5,3,4,5,23.2,758,20,6,6,659.67,4,1,1,0,0
2023,5,3,4,10,23.2,758,20,6,7,656.5,4,1,1,0,0
2023,5,3,4,15,23.2,758,20,6,7,656.67,4,1,1,0,0
2023,5,3,4,20,23.2,758,20,6,6,655,4,1,1,0,0
2023,5,3,4,25,23.2,758,20,6,7,655.67,4,1,1,0,0
2023,5,3,4,30,23.2,758,20,6,6,654,4,1,1,0,0
2023,5,3,4,35,23.2,758,20,6,7,651,4,1,1,0,0
2023,5,3,4,40,23.2,758,20,6,6,651,4,1,1,0,0
2023,5,3,4,45,23.2,758,20,6,6,648,4,1,1,0,0
2023,5,3,4,50,23.2,758,19,7,8,647.5,4,1,1,0,0
2023,5,3,4,55,23.2,758,20,7,8,646,4,1,1,0,0
2023,5,3,5,5,23.2,758,19,6,7,644,4,2,1,0,0
2023,5,3,5,10,23.2,758,20,6,6,643,4,2,1,0,0
2023,5,3,5,15,23.2,758,19,6,6,641,4,2,1,0,0
2023,5,3,5,20,23.2,758,19,6,7,639.5,4,2,1,0,0
2023,5,3,5,25,23.2,758,19,6,6,638.33,4,2,1,0,0
2023,5,3,5,30,23.2,758,19,6,8,636.5,4,2,1,0,0
2023,5,3,5,35,23.2,758,19,6,6,634.33,4,2,1,0,0
2023,5,3,5,40,23.2,758,19,6,7,634,4,2,1,0,0
2023,5,3,5,45,23.2,758,19,6,7,633,4,2,1,0,0
2023,5,3,5,50,23.2,758,19,6,7,632.67,4,2,1,0,0
2023,5,3,5,55,23.2,758,19,6,7,631,4,2,1,0,0
2023,5,3,6,0,23.2,758,19,6,6,629.33,4,1,1,0,0
2023,5,3,6,5,23.2,758,19,6,6,628,4,1,1,0,0
2023,5,3,6,10,23.2,758,19,6,7,627,4,1,1,0,0
2023,5,3,6,15,23.2,758,19,6,8,628.5,4,1,1,0,0
2023,5,3,6,20,23.2,758,19,6,7,624.33,4,1,1,0,0
2023,5,3,6,25,23.2,758,19,6,7,624,4,1,1,0,0
2023,5,3,6,30,23.2,758,19,6,7,623.67,4,1,1,0,0
2023,5,3,6,35,23.2,758,19,6,7,621,4,1,1,0,0
2023,5,3,6,40,23.2,758,19,7,7,619.67,4,1,1,0,0
2023,5,3,6,45,23.2,758,19,6,7,619.5,4,1,1,0,0
2023,5,3,6,50,23.2,758,19,6,7,618.33,4,1,1,0,0
2023,5,3,6,55,23.2,758,19,6,7,617,4,1,1,0,0
2023,5,3,7,0,23.2,758,19,6,6,615.67,4,2,1,0,0
2023,5,3,7,5,23.2,759,19,6,8,612.5,4,2,1,0,0
2023,5,3,7,10,23.2,759,19,6,7,613.67,4,2,1,0,0
2023,5,3,7,15,23.2,759,19,6,7,612.5,4,2,1,0,0
2023,5,3,7,20,23.2,759,19,6,7,609.67,4,2,1,0,0
2023,5,3,7,25,23.2,759,19,6,8,610,4,2,1,0,0
2023,5,3,7,30,23.2,759,19,6,7,608.33,4,2,1,0,0
2023,5,3,7,35,23.2,759,19,6,7,608,4,2,1,0,0
2023,5,3,7,40,23.2,759,19,6,7,607,4,2,1,0,0
2023,5,3,7,45,23.2,759,19,6,6,606.5,4,2,1,0,0
2023,5,3,7,50,23.2,759,19,6,7,605.33,4,2,1,0,0
2023,5,3,7,55,23.3,759,19,6,8,604,4,2,1,0,0
2023,5,3,8,5,23.3,759,19,6,7,601.5,4,2,1,0,0
2023,5,3,8,10,23.3,759,19,7,7,601.33,4,2,1,0,0
2023,5,3,8,15,23.3,759,19,6,6,600.5,4,2,1,0,0
2023,5,3,8,20,23.3,759,19,6,8,599.67,4,2,1,0,0
2023,5,3,8,25,23.3,759,19,6,7,598,4,2,1,0,0
2023,5,3,8,30,23.3,759,19,6,7,598.67,4,2,1,0,0
2023,5,3,8,35,23.4,759,19,7,8,597.5,4,2,1,0,0
2023,5,3,8,40,23.4,759,19,6,7,599,4,2,1,0,0
2023,5,3,8,45,23.4,759,19,6,6,598,4,2,1,0,0
2023,5,3,8,50,23.4,759,19,7,8,599.67,4,2,1,0,0
2023,5,3,8,55,23.4,759,19,7,8,601,4,2,1,0,0
2023,5,3,9,0,23.4,759,19,8,9,602,4,2,1,0,0
2023,5,3,9,5,23.4,759,19,10,11,589,4,2,1,0,0
2023,5,3,9,10,23.4,759,19,11,13,577.67,4,2,1,0,0
2023,5,3,9,15,23.4,759,19,12,14,568,4,2,1,0,0
2023,5,3,9,20,23.3,759,19,13,16,558.33,4,2,1,0,0
2023,5,3,9,25,23.3,759,19,14,15,560.5,4,2,1,0,0
2023,5,3,9,30,23.2,759,19,15,18,552.33,4,2,1,0,0
2023,5,3,9,35,22.9,759,19,16,20,545,4,2,1,0,0
2023,5,3,9,40,22.6,759,19,17,21,538.33,4,2,1,0,0
2023,5,3,9,45,22.3,759,20,18,22,537,4,2,1,0,0
2023,5,3,9,50,22.1,759,20,18,21,533,4,2,1,0,0
2023,5,3,9,55,21.8,759,20,18,22,525,4,2,1,0,0
2023,5,3,10,0,21.6,759,20,18,24,519.33,4,3,1,0,0
2023,5,3,10,5,21.4,759,20,19,27,516.5,4,3,1,0,0
2023,5,3,10,10,21.2,759,21,19,25,516.33,4,3,1,0,0
2023,5,3,10,15,21.1,759,21,19,24,526.5,4,3,1,0,0
2023,5,3,10,20,21,759,21,18,23,532,4,3,1,0,0
2023,5,3,10,25,21,759,21,17,22,552,4,3,0,0,1
2023,5,3,10,30,21.1,759,21,17,22,575,4,3,0,0,1
2023,5,3,10,35,21.1,759,21,18,25,563.5,4,3,0,0,1
2023,5,3,10,40,21.1,759,21,19,24,563.33,4,3,0,0,1
2023,5,3,10,45,21.2,759,21,19,25,571,4,3,0,0,1
2023,5,3,10,50,21.2,759,21,20,26,571,4,3,0,0,1
2023,5,3,10,55,21.2,759,21,20,24,571.5,4,3,0,0,1
2023,5,3,11,5,21.2,759,21,19,24,568.5,4,3,0,0,1
2023,5,3,11,10,21.2,759,21,19,26,566.67,4,3,0,0,1
2023,5,3,11,15,21.2,760,21,19,27,589.5,4,3,0,0,1
2023,5,3,11,20,21.4,760,22,18,23,628.33,4,3,0,0,1
2023,5,3,11,25,21.5,759,22,17,22,663,4,3,0,0,1
2023,5,3,11,30,21.7,760,22,17,22,699,4,3,0,0,1
2023,5,3,11,35,22,759,22,18,24,732,4,3,1,0,0
2023,5,3,11,40,22.1,759,22,17,23,743.67,4,3,1,0,0
2023,5,3,11,45,22.3,759,21,14,18,718,4,3,1,0,0
2023,5,3,11,50,22.3,759,21,13,17,710.67,4,3,1,0,0
2023,5,3,11,55,22.3,759,21,12,16,711,4,3,1,0,0
2023,5,3,12,0,22.3,759,20,12,14,703,4,3,1,0,0
2023,5,3,12,5,22.3,759,20,12,15,684.5,4,3,1,0,0
2023,5,3,12,10,22.3,759,20,11,15,673.33,4,3,1,0,1
2023,5,3,12,15,22.2,759,20,11,14,697.5,4,3,1,0,1
2023,5,3,12,20,22.2,759,20,10,12,693.67,4,3,1,0,1
2023,5,3,12,25,22.3,759,20,10,13,700,4,3,1,0,1
2023,5,3,12,30,22.3,760,20,10,13,703.67,4,3,1,0,0
2023,5,3,12,35,22.3,760,20,10,12,707,4,3,1,0,0
2023,5,3,12,40,22.2,760,20,12,15,697,4,3,1,0,0
2023,5,3,12,45,22.2,760,21,12,16,705.5,4,3,1,0,0
2023,5,3,12,50,22.2,760,21,12,15,709.33,4,3,1,0,0
2023,5,3,12,55,22.2,760,21,14,18,719.5,4,3,1,0,0
2023,5,3,13,0,22.2,759,21,14,18,714.33,4,2,1,0,0
2023,5,3,13,5,22.3,760,21,14,18,708.5,4,2,1,0,0
2023,5,3,13,10,22.3,760,21,13,16,719,4,2,1,0,0
2023,5,3,13,15,22.4,759,21,12,16,709.5,4,2,1,0,0
2023,5,3,13,20,22.5,759,21,11,14,713,4,2,1,0,0
2023,5,3,13,25,22.6,759,21,11,14,721.5,4,2,1,0,0
2023,5,3,13,30,22.6,759,20,10,13,729.67,4,2,1,0,0
2023,5,3,13,35,22.7,759,20,10,12,724,4,2,1,0,0
2023,5,3,13,40,22.8,759,20,10,12,718.33,4,2,1,0,0
2023,5,3,13,45,22.8,759,20,8,10,717,4,2,1,0,0
2023,5,3,13,50,22.8,759,20,9,10,721.33,4,2,1,0,0
2023,5,3,13,55,22.9,759,20,8,10,720,4,2,1,0,0
2023,5,3,14,5,22.9,759,19,10,10,715,4,2,1,0,0
2023,5,3,14,10,22.9,759,19,9,10,714.67,4,2,1,0,0
2023,5,3,14,15,22.9,759,19,8,10,720,4,2,1,0,1
2023,5,3,14,20,22.9,759,19,8,10,735.67,4,2,1,0,1
2023,5,3,14,25,22.9,759,20,8,10,762.5,4,2,1,0,1
2023,5,3,14,30,22.9,759,20,8,9,775,4,2,1,0,1
2023,5,3,14,35,23,759,20,8,10,787,4,2,1,0,1
2023,5,3,14,40,23,759,20,8,10,828.33,4,2,1,0,1
2023,5,3,14,45,23.1,759,20,8,10,843,4,2,1,0,1
2023,5,3,14,50,23.2,760,20,8,11,860.33,4,2,1,0,1
2023,5,3,14,55,23.2,759,20,8,10,864.5,4,2,1,0,0
2023,5,3,15,0,23.3,759,19,7,9,804,4,2,1,0,0
2023,5,3,15,5,23.2,759,19,7,8,754.5,4,2,1,0,0
2023,5,3,15,10,23.1,759,19,7,8,739.33,4,2,1,0,1
2023,5,3,15,15,23,759,19,7,8,740,4,2,1,0,0
2023,5,3,15,20,23,759,19,7,8,726.33,4,2,1,0,0
2023,5,3,15,25,22.9,759,19,7,8,730,4,2,1,0,0
2023,5,3,15,30,22.9,759,19,8,9,768.33,4,2,1,0,0
2023,5,3,15,35,22.9,759,20,8,10,809.5,4,2,1,0,0
2023,5,3,15,40,23,759,19,9,11,778,4,2,1,0,0
2023,5,3,15,45,22.9,759,19,8,9,767.5,4,2,1,0,0
2023,5,3,15,50,22.9,759,19,8,9,758,4,2,1,0,0
2023,5,3,15,55,22.9,759,19,8,11,765.5,4,2,1,0,0
2023,5,3,16,0,22.8,759,19,8,8,755.33,4,2,1,0,0
2023,5,3,16,5,22.8,759,19,8,9,741.5,4,2,1,0,0
2023,5,3,16,10,22.8,759,19,8,9,744,4,2,1,0,0
2023,5,3,16,15,22.8,759,19,6,8,729,4,2,1,0,0
2023,5,3,16,20,22.8,759,19,7,7,718,4,2,1,0,0
2023,5,3,16,25,22.8,759,19,8,8,729,4,2,1,0,0
2023,5,3,16,30,22.8,759,19,7,9,726,4,2,1,0,0
2023,5,3,16,35,22.8,759,19,8,9,718,4,2,1,0,0
2023,5,3,16,40,22.7,759,19,7,8,708.67,4,2,1,0,0
2023,5,3,16,45,22.7,759,19,8,9,709.5,4,2,1,0,0
2023,5,3,16,50,22.7,759,19,7,8,705.33,4,2,1,0,0
2023,5,3,16,55,22.7,759,19,8,8,702.5,4,2,1,0,0
2023,5,3,17,5,22.7,759,19,6,8,726.5,4,2,1,0,0
2023,5,3,17,10,22.8,759,20,7,8,803.67,4,2,1,0,0
2023,5,3,17,15,22.8,759,20,8,9,829,4,2,1,0,0
2023,5,3,17,20,22.9,759,20,8,9,849.67,4,2,1,0,0
2023,5,3,17,25,23,759,20,9,10,868.5,4,2,1,0,0
2023,5,3,17,30,23.1,759,20,9,10,868.33,4,2,1,0,0
2023,5,3,17,35,23.1,759,19,8,10,843,4,2,1,0,0
2023,5,3,17,40,23.2,759,19,8,10,828.67,4,2,1,0,0
2023,5,3,17,45,23.1,759,19,8,10,818,4,2,1,0,0
2023,5,3,17,50,23.1,759,19,9,10,806.67,4,2,1,0,0
2023,5,3,17,55,23.1,759,19,8,10,798.5,4,2,1,0,1
2023,5,3,18,0,23.1,759,19,8,9,810.67,4,2,0,0,1
2023,5,3,18,5,23.1,759,19,8,10,859,4,2,0,0,1
2023,5,3,18,10,23.1,759,20,8,9,870,4,2,0,0,1
2023,5,3,18,15,23.2,759,19,8,8,868,4,2,0,0,1
2023,5,3,18,20,23.3,759,19,7,9,870.67,4,2,0,0,1
2023,5,3,18,25,23.3,759,19,8,9,870,4,2,0,0,1
2023,5,3,18,30,23.4,759,19,8,10,888,4,2,0,0,1
2023,5,3,18,35,23.4,759,20,8,8,906.5,4,2,0,0,1
2023,5,3,18,40,23.5,759,20,7,9,936.67,4,2,0,0,0
2023,5,3,18,45,23.6,759,20,7,9,956,4,2,0,0,0
2023,5,3,18,50,23.6,759,20,7,9,958,4,2,0,0,0
2023,5,3,18,55,23.7,759,20,7,10,960,4,2,0,0,0
2023,5,3,19,0,23.7,759,20,7,9,963.33,4,2,0,0,0
2023,5,3,19,5,23.7,759,20,8,8,964,4,2,0,0,0
2023,5,3,19,10,23.8,759,20,6,8,965.67,4,2,0,0,0
2023,5,3,19,15,23.8,759,20,7,8,964,4,2,0,0,0
2023,5,3,19,20,23.8,759,20,7,8,967.33,4,2,0,0,0
2023,5,3,19,25,23.9,759,20,7,8,967,4,2,0,0,0
2023,5,3,19,30,23.9,759,20,6,8,969.67,4,2,0,0,0
2023,5,3,19,35,23.9,759,20,6,8,969.5,4,2,0,0,0
2023,5,3,19,40,23.9,759,20,6,8,973.67,4,2,0,0,0
2023,5,3,19,45,23.9,759,20,6,6,976,4,2,0,0,0
2023,5,3,19,50,23.9,759,20,6,8,979.33,4,2,0,0,0
2023,5,3,19,55,24,759,20,6,6,979,4,2,0,0,0
2023,5,3,20,5,24,759,20,6,6,984.5,4,2,0,0,0
2023,5,3,20,10,24,759,20,6,7,988.33,4,2,0,0,0
2023,5,3,20,15,24,759,20,5,6,992.5,4,2,0,0,0
2023,5,3,20,20,24,759,20,5,7,991.33,4,2,0,0,0
2023,5,3,20,25,24,759,20,5,6,992,4,2,0,0,0
2023,5,3,20,30,24,759,20,6,7,991.33,4,2,0,0,0
2023,5,3,20,35,24,759,20,6,7,990,4,2,0,0,0
2023,5,3,20,40,24,759,20,6,7,995.67,4,2,0,0,0
2023,5,3,20,45,24,759,20,5,6,996,4,2,0,0,0
2023,5,3,20,50,24,759,20,6,7,995.67,4,2,0,0,0
2023,5,3,20,55,24,759,20,6,7,998.5,4,2,0,0,0
2023,5,3,21,0,24,759,20,6,7,1000,4,1,0,0,0
2023,5,3,21,5,24,760,20,6,6,1002,4,1,0,0,0
2023,5,3,21,10,24,760,20,5,6,1002.67,4,1,0,0,0
2023,5,3,21,15,24,760,20,6,7,1003.5,4,1,0,0,0
2023,5,3,21,20,24,760,20,6,7,1002.67,4,1,0,0,0
2023,5,3,21,25,24,760,20,6,6,1002.5,4,1,0,0,0
2023,5,3,21,30,24,760,20,5,7,1005.33,4,1,0,0,0
