Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,10,0,0,26.8,752,20,45,52,468,4,5,1,0,0
2023,5,10,0,5,26.8,752,20,45,52,468.33,4,5,1,0,0
2023,5,10,0,10,26.8,752,20,44,50,469.5,4,5,1,0,0
2023,5,10,0,15,26.8,752,20,44,51,471,4,5,1,0,0
2023,5,10,0,20,26.8,752,20,46,52,473,4,5,1,0,0
2023,5,10,0,25,26.8,752,20,45,50,474.67,4,5,1,0,0
2023,5,10,0,30,26.8,752,20,44,50,474.5,4,5,1,0,0
2023,5,10,0,35,26.8,752,20,44,51,476,4,5,1,0,0
2023,5,10,0,40,26.8,752,20,46,51,477.5,4,5,1,0,0
2023,5,10,0,45,26.8,752,20,45,53,479.33,4,5,1,0,0
2023,5,10,0,50,26.8,752,20,46,52,480.5,4,5,1,0,0
2023,5,10,0,55,26.8,752,20,45,51,484,4,5,1,0,0
2023,5,10,1,0,26.8,752,20,44,50,488,4,5,1,0,0
2023,5,10,1,5,26.8,752,20,45,51,490.67,4,5,1,0,0
2023,5,10,1,10,26.8,752,20,44,49,495,4,5,1,0,0
2023,5,10,1,15,26.8,752,20,44,51,498,4,5,1,0,0
2023,5,10,1,20,26.8,752,20,44,50,498.5,4,5,1,0,0
2023,5,10,1,25,26.8,752,20,44,50,499,4,5,1,0,0
2023,5,10,1,30,26.8,752,20,44,52,499.5,4,5,1,0,0
2023,5,10,1,35,26.8,752,20,43,50,501.67,4,5,1,0,0
2023,5,10,1,40,26.8,752,20,42,49,504.5,4,5,1,0,0
2023,5,10,1,45,26.8,752,20,43,49,503,4,5,1,0,0
2023,5,10,1,50,26.8,752,20,43,48,503,4,5,1,0,0
2023,5,10,1,55,26.8,752,20,42,49,503.33,4,5,1,0,0
2023,5,10,2,5,26.7,753,20,43,50,505,4,5,1,0,0
2023,5,10,2,10,26.7,753,20,44,48,504.5,4,5,1,0,0
2023,5,10,2,15,26.7,753,20,43,50,504.33,4,5,1,0,0
2023,5,10,2,20,26.7,753,20,44,50,504,4,5,1,0,0
2023,5,10,2,25,26.7,753,20,43,49,503,4,5,1,0,0
2023,5,10,2,30,26.7,753,20,43,48,503.5,4,5,1,0,0
2023,5,10,2,35,26.7,753,20,43,50,504,4,5,1,0,0
2023,5,10,2,40,26.7,753,20,43,50,504.5,4,5,1,0,0
2023,5,10,2,45,26.7,753,20,44,51,503.33,4,5,1,0,0
2023,5,10,2,50,26.7,753,20,43,50,501,4,5,1,0,0
2023,5,10,2,55,26.7,753,20,43,48,503,4,5,1,0,0
2023,5,10,3,0,26.7,753,20,42,48,503,4,5,1,0,0
2023,5,10,3,5,26.7,753,20,43,49,502.33,4,5,1,0,0
2023,5,10,3,10,26.6,753,20,44,50,502,4,5,1,0,0
2023,5,10,3,15,26.6,753,20,44,51,502.33,4,5,1,0,0
2023,5,10,3,20,26.6,753,20,43,48,502,4,5,1,0,0
2023,5,10,3,25,26.6,753,20,44,51,502.67,4,5,1,0,0
2023,5,10,3,30,26.6,753,20,44,50,501.5,4,5,1,0,0
2023,5,10,3,35,26.6,753,20,43,47,500,4,5,1,0,0
2023,5,10,3,40,26.6,753,20,44,50,501.5,4,5,1,0,0
2023,5,10,3,45,26.6,753,20,44,50,499.67,4,5,1,0,0
2023,5,10,3,50,26.6,753,20,44,50,499,4,5,1,0,0
2023,5,10,3,55,26.6,753,20,43,50,499,4,5,1,0,0
2023,5,10,4,0,26.6,753,20,43,49,499,4,5,1,0,0
2023,5,10,4,5,26.5,753,20,43,50,499,4,5,1,0,0
2023,5,10,4,10,26.5,753,20,44,51,498.67,4,5,1,0,0
2023,5,10,4,15,26.5,753,20,44,50,497.5,4,5,1,0,0
2023,5,10,4,20,26.5,754,20,44,50,497.67,4,5,1,0,0
2023,5,10,4,25,26.5,754,20,44,51,497,4,5,1,0,0
2023,5,10,4,30,26.5,754,20,44,51,496.33,4,5,1,0,0
2023,5,10,4,35,26.5,754,20,44,49,496.5,4,5,1,0,0
2023,5,10,4,40,26.5,754,20,43,50,497,4,5,1,0,0
2023,5,10,4,45,26.5,754,20,43,49,496,4,5,1,0,0
2023,5,10,4,50,26.5,754,20,44,51,495,4,5,1,0,0
2023,5,10,4,55,26.5,754,20,42,48,494.5,4,5,1,0,0
2023,5,10,5,5,26.4,754,20,42,48,495,4,5,1,0,0
2023,5,10,5,10,26.4,754,20,43,49,494,4,5,1,0,0
2023,5,10,5,15,26.4,754,20,42,49,494.5,4,5,1,0,0
2023,5,10,5,20,26.4,754,20,42,48,493.67,4,5,1,0,0
2023,5,10,5,25,26.4,754,20,44,50,493,4,5,1,0,0
2023,5,10,5,30,26.4,754,20,42,49,492.33,4,5,1,0,0
2023,5,10,5,35,26.4,754,20,44,50,491.5,4,5,1,0,0
2023,5,10,5,40,26.4,754,20,42,48,491.67,4,5,1,0,0
2023,5,10,5,45,26.4,754,20,43,50,491.5,4,5,1,0,0
2023,5,10,5,50,26.4,754,20,43,51,492.33,4,5,1,0,0
2023,5,10,5,55,26.4,754,20,42,49,492.5,4,5,1,0,0
2023,5,10,6,0,26.3,754,20,42,48,491.33,4,5,1,0,0
2023,5,10,6,5,26.3,754,20,42,48,490.5,4,5,1,0,0
2023,5,10,6,10,26.3,754,20,42,48,489,4,5,1,0,0
2023,5,10,6,15,26.3,754,20,42,48,489.5,4,5,1,0,0
2023,5,10,6,20,26.3,754,20,41,48,488.67,4,5,1,0,0
2023,5,10,6,25,26.3,754,20,40,48,488.5,4,5,1,0,0
2023,5,10,6,30,26.3,754,20,41,47,488,4,5,1,0,0
2023,5,10,6,35,26.3,754,20,41,48,488.5,4,5,1,0,0
2023,5,10,6,40,26.3,754,20,41,48,489,4,5,1,0,0
2023,5,10,6,45,26.3,754,20,42,47,488.5,4,5,1,0,0
2023,5,10,6,50,26.3,754,20,40,45,488.33,4,5,1,0,0
2023,5,10,6,55,26.3,755,20,40,47,488,4,5,1,0,0
2023,5,10,7,0,26.3,755,20,40,46,487.33,4,5,1,0,0
2023,5,10,7,5,26.3,755,20,40,46,486.5,4,5,1,0,0
2023,5,10,7,10,26.3,755,20,40,45,487,4,5,1,0,0
2023,5,10,7,15,26.3,755,20,40,46,486.5,4,5,1,0,0
2023,5,10,7,20,26.3,755,20,39,44,485.67,4,5,1,0,0
2023,5,10,7,25,26.3,755,20,38,44,487,4,5,1,0,0
2023,5,10,7,30,26.3,755,20,39,46,485.33,4,5,1,0,0
2023,5,10,7,35,26.3,755,20,39,44,485.5,4,5,1,0,0
2023,5,10,7,40,26.3,755,20,38,43,484.33,4,5,1,0,0
2023,5,10,7,45,26.3,755,20,38,44,485,4,5,1,0,0
2023,5,10,7,50,26.3,755,20,38,42,482.67,4,5,1,0,0
2023,5,10,7,55,26.3,755,20,38,44,484,4,5,1,0,0
2023,5,10,8,5,26.4,755,20,38,42,486,4,5,1,0,0
2023,5,10,8,10,26.4,755,20,37,43,488.33,4,5,1,0,0
2023,5,10,8,15,26.4,755,20,36,40,491.5,4,5,1,0,0
2023,5,10,8,20,26.4,755,20,35,40,495,4,5,1,0,0
2023,5,10,8,25,26.5,755,20,35,39,498,4,5,1,0,0
2023,5,10,8,30,26.5,755,20,34,39,499.33,4,5,1,0,0
2023,5,10,8,35,26.5,755,20,33,37,500,4,5,1,0,0
2023,5,10,8,40,26.5,755,20,34,39,502,4,5,1,0,0
2023,5,10,8,45,26.6,755,20,34,40,505,4,5,1,0,0
2023,5,10,8,50,26.6,755,20,34,39,506,4,5,1,0,0
2023,5,10,8,55,26.7,755,20,34,38,508.5,4,5,1,0,0
2023,5,10,9,0,26.7,755,20,33,38,510.33,4,4,1,0,0
2023,5,10,9,5,26.7,755,20,32,36,511.5,4,4,1,0,0
2023,5,10,9,10,26.8,755,20,32,37,511,4,4,1,0,0
2023,5,10,9,15,26.8,755,20,32,36,512,4,4,1,0,0
2023,5,10,9,20,26.8,755,20,32,37,513,4,4,1,0,0
2023,5,10,9,25,26.8,756,20,32,36,514.5,4,4,1,0,0
2023,5,10,9,30,26.9,755,19,30,34,516.33,4,4,1,0,0
2023,5,10,9,35,26.9,756,19,30,34,516,4,4,1,0,0
2023,5,10,9,40,26.9,756,19,28,32,530.67,4,4,1,0,0
2023,5,10,9,45,26.9,756,19,25,29,544.5,4,4,1,0,0
2023,5,10,9,50,26.9,756,18,22,26,553,4,4,1,0,0
2023,5,10,9,55,26.9,756,18,20,22,546,4,4,1,0,0
2023,5,10,10,0,26.8,756,18,18,20,525.67,4,4,0,1,1
2023,5,10,10,5,26.7,756,17,36,40,582.5,4,4,0,1,1
2023,5,10,10,10,26.6,756,17,17,20,550.33,4,4,0,1,1
2023,5,10,10,15,26.5,756,16,66,76,538,4,4,0,1,1
2023,5,10,10,20,26.3,756,16,43,48,566.67,4,4,1,1,0
2023,5,10,10,25,26.1,756,16,8,9,496,4,4,1,1,0
2023,5,10,10,30,25.8,756,15,8,8,464.33,4,4,1,1,0
2023,5,10,10,35,25.4,756,15,6,8,452,4,4,1,1,0
2023,5,10,10,40,25,756,15,7,8,442.67,4,4,1,1,0
2023,5,10,10,45,24.6,756,16,6,6,437.5,4,4,1,1,0
2023,5,10,10,50,24.3,756,16,6,6,432.67,4,4,1,1,0
2023,5,10,10,55,24,756,16,6,7,431.5,4,4,1,1,0
2023,5,10,11,5,23.7,756,16,6,6,456.5,4,3,1,1,0
2023,5,10,11,10,23.6,756,16,6,8,455.33,4,3,1,1,0
2023,5,10,11,15,23.4,756,16,6,6,448,4,3,1,1,0
2023,5,10,11,20,23.3,756,17,5,6,454,4,3,1,1,0
2023,5,10,11,25,23.3,756,17,5,5,461,4,3,1,1,0
2023,5,10,11,30,23.3,756,17,6,6,466.33,4,3,1,1,0
2023,5,10,11,35,23.3,756,17,5,5,469.5,4,3,1,1,0
2023,5,10,11,40,23.3,756,17,5,6,479,4,3,1,1,0
2023,5,10,11,45,23.3,756,17,5,5,474.5,4,3,1,1,0
2023,5,10,11,50,23.3,756,17,5,5,476.33,4,3,1,1,0
2023,5,10,11,55,23.3,756,16,4,6,468.5,4,3,1,1,0
2023,5,10,12,0,23.3,756,16,4,5,459.33,4,1,1,1,0
2023,5,10,12,5,23.2,756,16,5,6,452.5,4,1,1,1,0
2023,5,10,12,10,23.2,756,16,5,5,461.67,4,1,1,1,0
2023,5,10,12,15,23.2,756,16,4,6,486.5,4,1,1,1,0
2023,5,10,12,20,23.2,756,17,5,6,509.33,4,1,1,1,0
2023,5,10,12,25,23.2,756,17,6,7,506,4,1,1,1,0
2023,5,10,12,30,23.1,756,16,5,6,472.33,4,1,1,1,0
2023,5,10,12,35,23.1,756,16,6,6,470.5,4,1,1,1,0
2023,5,10,12,40,23,756,16,6,6,469.33,4,1,1,1,0
2023,5,10,12,45,23,756,16,6,6,453,4,1,1,1,0
2023,5,10,12,50,22.9,756,16,6,7,457,4,1,1,1,0
2023,5,10,12,55,22.9,756,16,6,6,450.5,4,1,1,1,0
2023,5,10,13,0,22.9,756,16,6,7,463,4,1,1,1,0
2023,5,10,13,5,22.9,756,16,6,7,451,4,1,1,1,0
2023,5,10,13,10,22.9,756,16,9,10,446.33,4,1,1,1,0
2023,5,10,13,15,22.9,756,16,10,12,445,4,1,1,1,0
2023,5,10,13,20,22.8,756,16,13,15,440,4,1,1,1,0
2023,5,10,13,25,22.7,756,16,12,13,449,4,1,1,1,0
2023,5,10,13,30,22.7,756,16,12,14,457.67,4,1,1,1,0
2023,5,10,13,35,22.8,756,16,12,14,458.5,4,1,1,1,0
2023,5,10,13,40,22.8,756,16,13,15,464.33,4,1,1,1,0
2023,5,10,13,45,22.8,756,16,14,16,477,4,1,1,1,0
2023,5,10,13,50,22.9,756,16,13,15,494.33,4,1,1,1,0
2023,5,10,13,55,22.9,756,16,12,14,505,4,1,1,1,0
2023,5,10,14,5,23.1,755,17,12,14,551,4,2,1,1,1
2023,5,10,14,10,23.2,755,17,12,14,547.33,4,2,1,1,1
2023,5,10,14,15,23.1,755,16,14,16,538,4,2,1,1,1
2023,5,10,14,20,23.1,755,17,14,15,567.33,4,2,1,1,1
2023,5,10,14,25,23.2,755,17,16,19,534,4,2,1,1,1
2023,5,10,14,30,23.1,755,16,17,19,542.67,4,2,1,1,0
2023,5,10,14,35,23.1,755,17,20,22,555.5,4,2,1,1,0
2023,5,10,14,40,23.2,755,17,23,26,557.33,4,2,1,1,0
2023,5,10,14,45,23.2,755,17,24,28,559,4,2,1,1,1
2023,5,10,14,50,23.2,755,16,25,29,542.67,4,2,1,1,1
2023,5,10,14,55,23.2,755,16,20,23,534.5,4,2,1,1,1
2023,5,10,15,0,23.2,755,16,19,22,530.67,4,3,1,1,0
2023,5,10,15,5,23.2,755,16,18,20,531,4,3,1,1,0
2023,5,10,15,10,23.3,755,16,17,19,510.67,4,3,1,1,0
2023,5,10,15,15,23.3,755,16,17,20,490.5,4,3,1,1,0
2023,5,10,15,20,23.3,755,15,16,18,463.67,4,3,1,1,0
2023,5,10,15,25,23.2,755,15,15,18,458,4,3,1,1,0
2023,5,10,15,30,23.2,756,15,15,17,478.67,4,3,1,1,0
2023,5,10,15,35,23.1,756,15,14,16,455.5,4,3,1,1,0
2023,5,10,15,40,23,756,14,13,15,452.33,4,3,1,1,0
