Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,5,0,0,24,757,17,8,8,496.33,4,2,0,0,0
2023,5,5,0,5,24,757,17,7,8,496.5,4,2,0,0,0
2023,5,5,0,10,24,757,17,8,9,495,4,2,0,0,0
2023,5,5,0,15,24,757,17,8,9,495.5,4,2,0,0,0
2023,5,5,0,20,24,757,17,7,8,496,4,2,0,0,0
2023,5,5,0,25,24,757,17,8,8,495.5,4,2,0,0,0
2023,5,5,0,30,24,757,17,7,9,494.33,4,2,0,0,0
2023,5,5,0,35,24,757,17,6,8,495,4,2,0,0,0
2023,5,5,0,40,24,757,17,7,8,495,4,2,0,0,0
2023,5,5,0,45,24,757,17,7,8,493,4,2,0,0,0
2023,5,5,0,50,24,757,17,7,8,493.33,4,2,0,0,0
2023,5,5,0,55,24,757,17,7,8,494,4,2,0,0,0
2023,5,5,1,0,24,757,17,7,8,493.67,4,2,0,0,0
2023,5,5,1,5,24,757,17,7,8,494,4,2,0,0,0
2023,5,5,1,10,24,757,17,7,9,493.67,4,2,0,0,0
2023,5,5,1,15,24,757,17,7,8,495,4,2,0,0,0
2023,5,5,1,20,24,757,17,7,8,494,4,2,0,0,0
2023,5,5,1,25,24,757,17,8,8,492.5,4,2,0,0,0
2023,5,5,1,30,24,757,17,7,8,493.33,4,2,0,0,0
2023,5,5,1,35,24,757,17,8,8,493.5,4,2,0,0,0
2023,5,5,1,40,24,757,17,7,8,492.67,4,2,0,0,0
2023,5,5,1,45,24,757,17,8,8,493,4,2,0,0,0
2023,5,5,1,50,24.1,757,17,8,9,493,4,2,0,0,0
2023,5,5,1,55,24.1,757,17,6,7,492.5,4,2,0,0,0
2023,5,5,2,5,24.1,757,17,8,8,493,4,2,0,0,0
2023,5,5,2,10,24.1,757,17,7,8,492.33,4,2,0,0,0
2023,5,5,2,15,24.1,757,17,8,8,492,4,2,0,0,0
2023,5,5,2,20,24.1,757,17,7,8,492,4,2,0,0,0
2023,5,5,2,25,24.1,757,17,8,8,492,4,2,0,0,0
2023,5,5,2,30,24.1,757,17,8,9,491.67,4,2,0,0,0
