Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Occupancy
2023,6,29,6,10,25.7,734,29,0,0,431,4,1,1,0
2023,6,29,6,15,25.7,734,29,1,1,431,4,1,1,0
2023,6,29,6,20,25.7,734,29,0,0,430,4,1,1,0
2023,6,29,6,25,25.7,734,29,1,1,429.67,4,1,1,0
2023,6,29,6,30,25.7,734,29,1,1,430.5,4,1,1,0
2023,6,29,6,35,25.7,734,29,2,2,431,4,1,1,0
2023,6,29,6,40,25.7,734,29,2,2,431,4,1,1,0
2023,6,29,6,45,25.7,734,29,2,2,432,4,1,1,0
2023,6,29,6,50,25.7,734,29,2,2,433.33,4,1,1,0
2023,6,29,6,55,25.7,734,29,2,2,439.5,4,1,1,0
2023,6,29,7,0,25.7,734,29,2,2,431.33,4,1,1,0
2023,6,29,7,5,25.7,734,28,1,1,433,4,1,1,0
2023,6,29,7,10,25.7,734,29,2,2,433.67,4,1,1,0
2023,6,29,7,15,25.7,734,29,0,1,430.5,4,1,1,0
2023,6,29,7,20,25.7,734,28,1,1,432,4,1,1,0
2023,6,29,7,25,25.7,734,28,1,1,432.5,4,1,1,0
2023,6,29,7,30,25.7,734,28,1,1,436,4,1,1,0
2023,6,29,7,35,25.7,734,28,2,2,437,4,1,1,0
2023,6,29,7,40,25.7,734,28,1,1,438.67,4,1,1,0
2023,6,29,7,45,25.7,734,29,0,0,442.5,4,1,1,0
2023,6,29,7,50,25.7,734,29,1,1,442.67,4,1,1,0
2023,6,29,7,55,25.7,734,29,2,2,446,4,1,1,0
2023,6,29,8,5,25.7,734,29,3,3,446.5,4,1,1,0
2023,6,29,8,10,25.6,735,29,2,2,448.33,4,1,1,0
2023,6,29,8,15,25.6,735,30,1,1,450,4,1,1,0
2023,6,29,8,20,25.6,735,30,3,3,447.33,4,1,1,0
2023,6,29,8,25,25.6,735,30,1,1,445,4,1,1,0
2023,6,29,8,30,25.6,735,30,2,3,450,4,1,1,0
2023,6,29,8,35,25.6,735,30,2,2,455.5,4,1,1,0
2023,6,29,8,40,25.7,735,30,1,1,455.33,4,1,1,0
2023,6,29,8,45,25.6,735,31,1,1,456,4,1,1,0
2023,6,29,8,50,25.6,735,30,2,2,453.33,4,1,1,0
2023,6,29,8,55,25.6,735,31,1,2,453.5,4,1,1,0
2023,6,29,9,0,25.6,735,31,2,2,453.33,4,1,1,0
2023,6,29,9,5,25.6,735,31,2,2,452.5,4,1,1,0
2023,6,29,9,10,25.6,735,31,2,2,454.67,4,1,1,0
2023,6,29,9,15,25.6,735,31,2,2,455.5,4,1,1,0
2023,6,29,9,20,25.6,735,31,1,1,456.33,4,1,1,0
2023,6,29,9,25,25.6,735,31,2,2,480.5,4,1,1,0
2023,6,29,9,30,25.5,735,31,2,2,499.67,4,1,1,0
2023,6,29,9,35,25.5,735,31,1,1,504.5,4,1,1,0
2023,6,29,9,40,25.5,736,31,2,2,506.67,4,1,1,0
2023,6,29,9,45,25.5,736,32,4,4,504,4,1,1,0
2023,6,29,9,50,25.5,736,32,2,2,506,4,1,1,0
2023,6,29,9,55,25.4,736,32,2,2,506,4,1,1,0
2023,6,29,10,0,25.4,736,32,2,2,502.67,4,1,1,0
2023,6,29,10,5,25.4,736,32,4,4,504.5,4,1,1,0
2023,6,29,10,10,25.4,736,32,4,4,502.33,4,1,1,0
2023,6,29,10,15,24.8,735,32,2,2,502.5,4,1,1,0
2023,6,29,10,20,25.3,736,32,2,2,505.67,4,1,1,0
2023,6,29,10,25,25.3,736,32,2,3,508,4,1,1,0
2023,6,29,10,30,25.4,736,32,4,4,508,4,1,1,0
2023,6,29,10,35,25.3,736,32,4,4,510,4,1,1,0
2023,6,29,10,40,25.3,736,32,5,5,503.33,4,1,1,0
2023,6,29,10,45,25.3,736,32,4,4,503.5,4,1,1,0
2023,6,29,10,50,25.3,736,32,5,5,509.67,4,1,1,0
2023,6,29,10,55,25.3,736,32,6,7,521,4,1,1,0
2023,6,29,11,5,25.4,736,33,4,4,581.5,4,1,1,0
2023,6,29,11,10,25.4,736,33,5,5,608,4,1,1,0
2023,6,29,11,15,25.5,736,33,5,5,634,4,1,1,2
2023,6,29,11,20,25.6,736,33,6,6,615.33,4,1,1,3
2023,6,29,11,25,25.6,737,33,6,6,647,4,1,0,3
2023,6,29,11,30,25.8,737,33,4,4,693,4,1,0,3
2023,6,29,11,35,25.9,737,33,2,3,716.5,4,1,0,3
2023,6,29,11,40,26,737,32,8,8,736.33,4,1,0,3
2023,6,29,11,45,26.1,737,32,6,6,744.5,4,1,0,3
2023,6,29,11,50,26.2,737,32,4,5,761,4,1,1,0
2023,6,29,11,55,26.2,737,31,6,6,687,4,1,1,0
2023,6,29,12,0,26.1,737,31,5,5,637.33,4,1,1,0
2023,6,29,12,5,26,737,31,4,4,627,4,1,1,0
2023,6,29,12,10,25.9,737,31,5,5,617,4,1,1,0
2023,6,29,12,15,25.8,737,31,6,6,619.5,4,1,1,0
2023,6,29,12,20,25.7,737,31,4,5,612.67,4,1,1,0
2023,6,29,12,25,25.7,737,32,5,5,612,4,1,1,0
2023,6,29,12,30,25.7,737,31,6,6,605.67,4,1,1,0
2023,6,29,12,35,25.6,737,31,8,8,605,4,1,1,0
2023,6,29,12,40,25.6,737,31,5,5,590.33,4,1,1,0
2023,6,29,12,45,25.6,737,31,4,4,582.5,4,1,1,0
2023,6,29,12,50,25.6,737,31,4,4,568.67,4,1,1,0
2023,6,29,12,55,25.5,737,31,4,4,563,4,1,1,0
2023,6,29,13,0,25.5,737,31,4,4,548.67,4,1,1,0
2023,6,29,13,5,25.5,737,31,4,4,548.5,4,1,1,0
2023,6,29,13,10,25.5,738,31,3,4,534.67,4,1,1,0
2023,6,29,13,15,25.5,738,30,4,4,530,4,1,1,0
2023,6,29,13,20,25.5,738,30,3,3,528.33,4,1,1,0
2023,6,29,13,25,25.5,738,30,2,2,523,4,1,1,0
2023,6,29,13,30,25.5,738,29,5,5,519,4,1,1,0
2023,6,29,13,35,25.5,738,29,4,4,511,4,1,1,0
2023,6,29,13,40,25.5,738,29,3,3,515.33,4,1,1,0
2023,6,29,13,45,25.4,738,29,4,4,511.5,4,1,1,0
2023,6,29,13,50,25.4,738,29,3,3,513.33,4,1,1,0
2023,6,29,13,55,25.4,738,29,4,4,511,4,1,1,0
2023,6,29,14,5,25.4,738,29,3,4,524,4,1,1,2
2023,6,29,14,10,25.4,738,28,2,2,538.67,4,1,1,2
2023,6,29,14,15,25.5,738,29,4,4,545,4,1,1,2
2023,6,29,14,20,25.5,738,28,4,4,537.67,4,1,1,2
2023,6,29,14,25,25.5,738,28,4,4,548,4,1,1,2
2023,6,29,14,30,25.6,738,28,3,3,550,4,1,1,2
2023,6,29,14,35,25.6,738,28,2,2,557,4,1,1,2
2023,6,29,14,40,25.6,738,28,3,3,560.67,4,1,1,3
2023,6,29,14,45,25.7,738,28,4,4,577,4,1,1,3
2023,6,29,14,50,25.7,738,28,3,3,604,4,1,1,3
2023,6,29,14,55,25.8,738,28,4,4,600,4,1,1,3
2023,6,29,15,0,25.8,738,28,3,3,605.67,4,1,1,4
2023,6,29,15,5,25.9,738,28,3,3,642,4,1,1,5
2023,6,29,15,10,25.9,738,28,3,3,656,4,1,1,7
2023,6,29,15,15,26,738,29,6,6,656.5,4,1,1,7
2023,6,29,15,20,26,738,29,3,4,667.33,4,1,1,7
2023,6,29,15,25,26.1,738,29,4,4,665,4,1,1,7
2023,6,29,15,30,26,738,29,3,3,651,4,1,1,7
2023,6,29,15,35,26.2,739,29,4,4,643.5,4,1,1,0
2023,6,29,15,40,26.2,739,29,4,4,633.33,4,1,1,0
2023,6,29,15,45,26.1,739,28,3,3,607,4,1,1,0
2023,6,29,15,50,25.8,738,28,4,5,592.67,4,1,1,0
2023,6,29,15,55,26,739,28,3,3,570.5,4,1,1,0
2023,6,29,16,0,26,739,28,3,3,565.67,4,1,1,0
2023,6,29,16,5,26,739,28,3,3,566.5,4,1,1,0
2023,6,29,16,10,25.9,739,28,3,3,562.33,4,1,1,0
2023,6,29,16,15,25.9,739,28,3,3,561,4,1,1,0
2023,6,29,16,20,25.9,739,28,3,3,563.33,4,1,1,0
2023,6,29,16,25,25.8,739,28,3,3,562.5,4,1,1,0
2023,6,29,16,30,25.8,739,28,3,3,558,4,1,1,0
2023,6,29,16,35,25.8,739,28,2,2,556.5,4,1,1,0
2023,6,29,16,40,25.8,739,28,2,2,557.67,4,1,1,0
2023,6,29,16,45,25.8,739,28,2,2,558,4,1,1,0
2023,6,29,16,50,25.7,739,28,2,3,551.67,4,1,1,0
2023,6,29,16,55,25.7,739,28,3,3,550.5,4,1,1,0
2023,6,29,17,5,25.8,739,27,4,4,547,4,1,1,0
2023,6,29,17,10,25.8,739,27,6,6,530.67,4,1,1,0
2023,6,29,17,15,25.8,739,27,2,2,526.5,4,1,1,0
2023,6,29,17,20,25.8,739,27,3,3,523.33,4,1,1,0
2023,6,29,17,25,25.9,739,27,3,4,526,4,1,1,0
2023,6,29,17,30,25.9,739,27,5,5,521.33,4,1,1,0
2023,6,29,17,35,26,739,27,6,7,538,4,1,1,0
2023,6,29,17,40,26,739,27,5,5,530,4,1,1,0
2023,6,29,17,45,26,739,27,3,4,527,4,1,1,0
2023,6,29,17,50,26,739,27,3,3,523.33,4,1,1,0
2023,6,29,17,55,25.9,739,27,3,3,516.5,4,1,1,0
2023,6,29,18,0,25.9,739,27,3,4,515.67,4,1,0,2
2023,6,29,18,5,26,739,27,8,8,533.5,4,1,0,2
2023,6,29,18,10,26,739,27,4,5,562.67,4,1,0,2
2023,6,29,18,15,26,739,27,2,2,577.5,4,1,0,0
2023,6,29,18,20,26,739,27,3,3,574.33,4,1,0,0
2023,6,29,18,25,26,739,27,2,2,552,4,1,0,0
2023,6,29,18,30,26,739,27,3,4,540.67,4,1,0,0
2023,6,29,18,35,26,739,27,2,2,514.5,4,1,0,0
2023,6,29,18,40,26,739,27,2,2,506.67,4,1,0,0
2023,6,29,18,45,26,739,27,2,2,501.5,4,1,0,0
2023,6,29,18,50,26,739,27,2,2,494.67,4,1,0,0
2023,6,29,18,55,26,739,27,2,2,492.5,4,1,0,0
2023,6,29,19,0,26,739,27,2,2,484,4,1,0,0
2023,6,29,19,5,26,739,27,2,2,482,4,1,0,0
2023,6,29,19,10,26,739,27,4,4,477.33,4,1,0,0
2023,6,29,19,15,26,739,27,2,2,473,4,1,0,0
2023,6,29,19,20,26,739,27,3,3,475.33,4,1,0,0
2023,6,29,19,25,26,739,26,2,2,476.5,4,1,0,0
2023,6,29,19,30,26,739,26,2,2,475,4,1,0,0
2023,6,29,19,35,26,739,26,2,2,469,4,1,0,0
2023,6,29,19,40,25.9,739,25,3,3,471.33,4,1,0,0
2023,6,29,19,45,25.9,739,25,4,4,462.5,4,1,0,0
2023,6,29,19,50,25.9,739,25,5,5,457.33,4,1,0,0
2023,6,29,19,55,25.9,739,25,3,3,452.5,4,1,0,0
2023,6,29,20,5,25.9,739,25,4,4,449,4,1,0,0
2023,6,29,20,10,25.9,739,25,3,3,439.33,4,1,0,0
2023,6,29,20,15,25.9,739,25,10,10,435.5,4,1,0,0
2023,6,29,20,20,25.9,739,25,2,2,433.67,4,1,0,0
2023,6,29,20,25,25.9,739,25,2,2,430,4,1,0,0
2023,6,29,20,30,25.9,739,24,3,3,424.67,4,1,0,0
2023,6,29,20,35,25,738,25,4,4,429,4,1,0,0
2023,6,29,20,40,25.9,740,25,3,3,428.67,4,1,0,0
2023,6,29,20,45,25.9,740,25,4,4,426,4,1,1,0
2023,6,29,20,50,25.8,739,25,4,4,432,4,1,1,0
2023,6,29,20,55,26,740,24,3,4,428,4,1,1,0
2023,6,29,21,0,26,740,24,3,3,428,4,1,1,0
2023,6,29,21,5,26.1,740,24,3,3,431.5,4,1,1,0
2023,6,29,21,10,26.1,740,24,4,4,429,4,1,1,0
2023,6,29,21,15,26.1,740,24,3,3,428.5,4,1,1,0
2023,6,29,21,20,26.1,740,24,3,3,427,4,1,1,0
2023,6,29,21,25,26.1,740,24,4,4,425,4,1,1,0
2023,6,29,21,30,26.1,740,24,4,4,428.67,4,1,1,0
2023,6,29,21,35,26.1,740,24,3,3,430,4,1,1,0
2023,6,29,21,40,26.1,740,24,4,4,430,4,1,1,0
2023,6,29,21,45,26.2,740,24,6,6,423.5,4,1,1,0
2023,6,29,21,50,26.2,740,24,3,3,427,4,1,1,0
2023,6,29,21,55,26.2,740,24,6,6,436.5,4,1,1,0
2023,6,29,22,0,26.2,740,24,4,4,427,4,1,1,0
2023,6,29,22,5,26.3,740,24,4,4,428,4,1,1,0
2023,6,29,22,10,26.2,740,24,6,6,435,4,1,1,0
2023,6,29,22,15,26.2,740,24,5,5,455.5,4,1,1,0
2023,6,29,22,20,26.2,740,24,3,3,457,4,1,1,0
2023,6,29,22,25,26.2,740,25,2,2,454,4,1,1,0
2023,6,29,22,30,26.1,740,26,3,3,452,4,1,1,0
2023,6,29,22,35,26.1,740,27,2,2,453,4,1,1,0
2023,6,29,22,40,26.1,740,27,3,3,452,4,1,1,0
2023,6,29,22,45,26.1,740,27,2,3,452,4,1,1,0
2023,6,29,22,50,26.1,740,27,2,2,452,4,1,1,0
2023,6,29,22,55,26,740,27,2,2,474.5,4,1,1,0
2023,6,29,23,5,26,740,27,2,2,451.5,4,1,1,0
2023,6,29,23,10,26.1,740,27,1,1,453,4,1,1,0
2023,6,29,23,15,26,740,27,1,1,454.5,4,1,1,0
2023,6,29,23,20,26,740,27,1,1,457,4,1,1,0
2023,6,29,23,25,26,740,27,0,0,456,4,1,1,0
2023,6,29,23,30,26,740,27,1,1,455,4,1,1,0
2023,6,29,23,35,26,740,27,1,1,458,4,1,1,0
2023,6,29,23,40,26,740,27,1,1,456,4,1,1,0
2023,6,29,23,45,26,740,27,1,1,454,4,1,1,0
2023,6,29,23,50,25.8,740,27,2,2,454.67,4,1,1,0
2023,6,29,23,55,26,740,27,1,1,456.5,4,1,1,0
2023,6,30,0,0,26,740,27,0,0,453.67,4,1,1,0
2023,6,30,0,5,26,740,27,0,0,456,4,1,1,0
2023,6,30,0,10,26,740,27,1,1,456.67,4,1,1,0
2023,6,30,0,15,26,740,27,1,1,456.5,4,1,1,0
2023,6,30,0,20,26,740,27,1,1,455.33,4,1,1,0
2023,6,30,0,25,26,740,27,1,1,455,4,1,1,0
2023,6,30,0,30,26,740,27,0,0,459,4,1,1,0
2023,6,30,0,35,26,740,27,0,0,458.5,4,1,1,0
2023,6,30,0,40,26,740,27,1,1,459,4,1,1,0
2023,6,30,0,45,26,740,27,0,0,463.5,4,1,1,0
2023,6,30,0,50,26,740,27,1,1,457.33,4,1,1,0
2023,6,30,0,55,26,740,27,0,0,462,4,1,1,0
2023,6,30,1,0,26,740,27,1,1,462.33,4,1,1,0
2023,6,30,1,5,25.9,740,27,0,0,459.5,4,1,1,0
2023,6,30,1,10,26,740,27,0,0,459.33,4,1,1,0
2023,6,30,1,15,26,740,27,2,2,460,4,1,1,0
2023,6,30,1,20,26,740,27,1,1,460.33,4,1,1,0
2023,6,30,1,25,26,740,27,2,2,464,4,1,1,0
2023,6,30,1,30,26,740,27,1,1,460,4,1,1,0
2023,6,30,1,35,26,740,27,0,0,461.5,4,1,1,0
2023,6,30,1,40,26,740,27,0,0,461,4,1,1,0
2023,6,30,1,45,26,740,27,0,0,457.5,4,1,1,0
2023,6,30,1,50,26,740,27,0,0,458.33,4,1,1,0
2023,6,30,1,55,26,740,27,0,1,460,4,1,1,0
2023,6,30,2,5,26,740,27,2,2,461.5,4,1,1,0
2023,6,30,2,10,26,740,27,3,3,459.67,4,1,1,0
2023,6,30,2,15,26,740,27,2,2,459.5,4,1,1,0
2023,6,30,2,20,26,740,27,0,0,458.67,4,1,1,0
2023,6,30,2,25,26,740,27,0,1,459.5,4,1,1,0
2023,6,30,2,30,26,740,27,0,0,457,4,1,1,0
2023,6,30,2,35,26,740,27,2,2,456.5,4,1,1,0
2023,6,30,2,40,26,740,27,1,1,459,4,1,1,0
2023,6,30,2,45,26,740,27,0,0,455.5,4,1,1,0
2023,6,30,2,50,26,740,27,0,0,455.67,4,1,1,0
2023,6,30,2,55,26,740,27,0,0,457,4,1,1,0
2023,6,30,3,0,25.9,740,27,1,1,456,4,1,1,0
2023,6,30,3,5,25.9,740,27,0,0,450,4,1,1,0
2023,6,30,3,10,26,740,27,2,2,453.67,4,1,1,0
2023,6,30,3,15,26,740,27,1,1,455.5,4,1,1,0
2023,6,30,3,20,25.9,740,27,1,1,454,4,1,1,0
2023,6,30,3,25,25.9,740,27,0,0,454.5,4,1,1,0
2023,6,30,3,30,25.9,740,27,1,1,453.67,4,1,1,0
2023,6,30,3,35,26,740,27,0,0,453,4,1,1,0
2023,6,30,3,40,25.9,740,27,1,1,452.67,4,1,1,0
2023,6,30,3,45,25.9,740,27,1,1,454,4,1,1,0
2023,6,30,3,50,26,740,27,3,3,459.33,4,1,1,0
2023,6,30,3,55,26,740,27,0,0,452,4,1,1,0
2023,6,30,4,0,26,740,27,0,0,452.33,4,1,1,0
2023,6,30,4,5,26,740,27,0,0,452,4,1,1,0
2023,6,30,4,10,25.9,740,27,1,1,451.33,4,1,1,0
2023,6,30,4,15,25.9,740,27,1,1,451,4,1,1,0
2023,6,30,4,20,26,740,27,2,2,450.33,4,1,1,0
2023,6,30,4,25,25.9,739,27,1,1,449.5,4,1,1,0
2023,6,30,4,30,25.9,739,27,1,1,450.33,4,1,1,0
2023,6,30,4,35,26,739,27,0,0,448.5,4,1,1,0
2023,6,30,4,40,25.9,739,27,0,0,450.33,4,1,1,0
2023,6,30,4,45,26,739,27,2,2,453.5,4,1,1,0
2023,6,30,4,50,25.9,739,27,1,1,448,4,1,1,0
2023,6,30,4,55,25.9,739,27,3,3,453,4,1,1,0
2023,6,30,5,5,25.9,739,27,4,4,448,4,1,1,0
2023,6,30,5,10,26,739,27,1,1,448,4,1,1,0
2023,6,30,5,15,26,739,27,1,2,447,4,1,1,0
2023,6,30,5,20,25.9,739,27,3,3,447.67,4,1,1,0
2023,6,30,5,25,25.9,739,27,2,2,448,4,1,1,0
2023,6,30,5,30,25.9,739,27,4,4,445.67,4,1,1,0
2023,6,30,5,35,25.9,739,27,1,1,444.5,4,1,1,0
2023,6,30,5,40,25.9,739,27,2,2,444,4,1,1,0
2023,6,30,5,45,25.9,739,27,3,3,444,4,1,1,0
2023,6,30,5,50,25.9,739,27,2,2,441,4,1,1,0
2023,6,30,5,55,25.9,739,27,2,2,442.5,4,1,1,0
2023,6,30,6,0,25.9,739,26,3,3,439,4,1,1,0
2023,6,30,6,5,25.9,739,26,2,2,441,4,1,1,0
2023,6,30,6,10,25.9,739,26,3,3,439.67,4,1,1,0
2023,6,30,6,15,25.9,739,27,1,1,438,4,1,1,0
2023,6,30,6,20,25.9,739,27,2,2,437.33,4,1,1,0
2023,6,30,6,25,25.9,739,26,2,2,441,4,1,1,0
2023,6,30,6,30,25.9,739,26,1,1,437.67,4,1,1,0
2023,6,30,6,35,25.9,739,26,2,2,436,4,1,1,0
2023,6,30,6,40,25.9,739,27,3,3,439,4,1,1,0
2023,6,30,6,45,25.9,739,26,4,4,438.5,4,1,1,0
2023,6,30,6,50,25.8,739,26,2,2,437.33,4,1,1,0
2023,6,30,6,55,25.8,739,26,3,3,436.5,4,1,1,0
2023,6,30,7,0,25.8,739,27,1,1,438.33,4,1,1,0
2023,6,30,7,5,25.8,739,26,2,2,436,4,1,1,0
2023,6,30,7,10,25.8,739,26,1,1,439.67,4,1,1,0
2023,6,30,7,15,25.8,739,26,2,2,439,4,1,1,0
2023,6,30,7,20,25.8,739,26,1,1,440,4,1,1,0
2023,6,30,7,25,25.5,739,26,2,2,439.5,4,1,1,0
2023,6,30,7,30,25.8,739,26,1,1,440.33,4,1,1,0
2023,6,30,7,35,25.8,739,26,2,2,440.5,4,1,1,0
2023,6,30,7,40,25.8,739,27,3,3,443,4,1,1,0
2023,6,30,7,45,25.8,739,27,4,4,443.5,4,1,1,0
2023,6,30,7,50,25.8,739,27,3,3,446.33,4,1,1,0
2023,6,30,7,55,25.6,739,27,2,2,449,4,1,1,0
2023,6,30,8,5,25.8,739,27,2,2,450.5,4,1,1,0
2023,6,30,8,10,25.8,739,28,3,3,450.33,4,1,1,0
2023,6,30,8,15,25.8,739,28,3,3,449,4,1,1,0
2023,6,30,8,20,25.8,739,28,1,1,452,4,1,1,0
2023,6,30,8,25,25.8,739,28,1,1,458,4,1,1,0
2023,6,30,8,30,25.8,739,28,1,1,462.67,4,1,1,0
2023,6,30,8,35,25.8,739,28,2,2,468.5,4,1,1,0
2023,6,30,8,40,25.9,739,28,2,2,471,4,1,1,0
2023,6,30,8,45,25.9,739,28,4,4,474.5,4,1,1,0
2023,6,30,8,50,25.8,739,29,5,5,477,4,1,1,0
2023,6,30,8,55,25.8,740,29,3,3,476.5,4,1,1,0
2023,6,30,9,0,25.8,740,29,2,3,481.33,4,1,1,0
2023,6,30,9,5,25.9,740,29,2,2,481,4,1,1,0
2023,6,30,9,10,25.8,740,29,3,3,480,4,1,1,0
2023,6,30,9,15,25.9,740,29,4,4,483,4,1,1,0
2023,6,30,9,20,25.9,740,29,2,3,483,4,1,1,0
2023,6,30,9,25,25.9,740,29,2,2,485,4,1,1,0
2023,6,30,9,30,25.9,740,29,3,3,482.33,4,1,1,0
2023,6,30,9,35,25.9,740,29,3,3,484,4,1,1,0
2023,6,30,9,40,25.9,740,29,3,3,488,4,1,1,0
2023,6,30,9,45,25.8,740,29,4,4,491,4,1,1,1
2023,6,30,9,50,25.9,740,29,3,3,509.67,4,1,1,1
2023,6,30,9,55,25.9,740,30,4,4,522.5,4,1,1,2
2023,6,30,10,0,25.9,740,30,4,4,552.33,4,1,1,1
2023,6,30,10,5,25.9,740,30,5,5,554.5,4,1,0,0
2023,6,30,10,10,25.9,740,30,4,4,558.33,4,1,0,0
2023,6,30,10,15,25.8,740,29,2,2,538.5,4,1,0,0
2023,6,30,10,20,25.7,740,29,2,3,525.67,4,1,0,0
2023,6,30,10,25,25.5,740,29,1,2,513,4,1,0,0
2023,6,30,10,30,25.3,740,28,2,2,506,4,1,0,0
2023,6,30,10,35,25.1,739,28,2,2,501.5,4,1,0,0
2023,6,30,10,40,24.9,739,28,3,3,504,4,1,0,0
2023,6,30,10,45,24.7,739,28,4,4,506.5,4,1,0,0
2023,6,30,10,50,24.5,739,28,3,3,510.67,4,1,0,0
2023,6,30,10,55,24.3,739,28,2,2,515.5,4,1,0,0
2023,6,30,11,5,24,739,29,4,4,563.5,4,1,0,1
2023,6,30,11,10,23.8,739,30,3,3,601.33,4,1,0,1
2023,6,30,11,15,23.8,739,33,3,3,632,4,1,0,0
2023,6,30,11,20,23.8,739,33,3,3,620,4,1,1,0
2023,6,30,11,25,23.9,739,33,4,4,607.5,4,1,1,1
2023,6,30,11,30,23.9,739,33,3,4,629,4,1,1,3
