Time UTC,Temperature (°C),Pressure (mm Hg),Humidity (%),CO2 (ppm),DUST TSP (µg m³),DUST PM2.5 (µg m³),DUST PM10 (µg m³),Time-local,door,window,occupancy,Time (+07:00),Temperature (°C)_lounge,Humidity (%)_lounge,CO2 (ppm)_lounge
2023-05-04 01:33:57,23.86,759.7846,20.36,881,5,4,5,01:32:59,open,closed,0,2023-05-04 01:34:00,23.2,27,881.0
2023-05-04 01:35:57,23.85,759.7846,20.37,882,5,4,5,01:34:59,open,closed,0,2023-05-04 01:36:00,23.2,27,879.0
2023-05-04 01:37:57,23.84,759.79205,20.39,882,5,4,5,01:36:59,open,closed,0,2023-05-04 01:38:00,23.2,27,879.0
2023-05-04 01:39:57,23.84,759.80707,20.39,881,5,4,5,01:38:59,open,closed,0,2023-05-04 01:40:00,23.2,27,876.4
2023-05-04 01:41:57,23.84,759.82214,20.32,882,6,5,6,01:40:59,open,closed,0,2023-05-04 01:42:00,23.2,27,876.4
2023-05-04 01:43:58,23.83,759.82965,20.4,878,4,4,4,01:42:59,open,closed,0,2023-05-04 01:44:00,23.2,27,876.4
2023-05-04 01:45:58,23.82,759.82214,20.36,881,6,5,6,01:44:59,open,closed,0,2023-05-04 01:46:00,23.2,27,874.0
2023-05-04 01:47:58,23.82,759.81464,20.35,881,5,5,5,01:46:59,open,closed,0,2023-05-04 01:48:00,23.2,27,874.0
2023-05-04 01:49:58,23.81,759.83716,20.36,881,5,4,5,01:48:59,open,closed,0,2023-05-04 01:50:00,23.2,27,871.2
2023-05-04 01:51:58,23.81,759.8521,20.43,879,5,4,5,01:50:59,open,closed,0,2023-05-04 01:52:00,23.2,27,871.2
2023-05-04 01:53:58,23.8,759.8521,20.33,878,6,4,6,01:52:59,open,closed,0,2023-05-04 01:54:00,23.2,27,871.2
2023-05-04 01:55:58,23.8,759.8446,20.36,876,5,4,5,01:54:59,open,closed,0,2023-05-04 01:56:00,23.2,27,868.2
2023-05-04 01:57:58,23.8,759.8521,20.4,874,5,4,5,01:56:59,open,closed,0,2023-05-04 01:58:00,23.2,27,868.2
2023-05-04 01:59:58,23.8,759.8521,20.4,878,6,5,6,01:58:59,open,closed,0,2023-05-04 02:00:00,23.2,27,866.0
2023-05-04 02:01:58,23.79,759.8596,20.35,875,7,5,7,02:00:59,open,closed,0,2023-05-04 02:02:00,23.2,27,866.0
2023-05-04 02:03:59,23.79,759.8521,20.47,875,6,5,6,02:02:59,open,closed,0,2023-05-04 02:04:00,23.2,27,866.0
2023-05-04 02:05:59,23.79,759.83716,20.39,873,5,5,5,02:04:59,open,closed,0,2023-05-04 02:06:00,23.1,27,864.25
2023-05-04 02:07:59,23.78,759.82965,20.41,872,5,4,5,02:06:59,open,closed,0,2023-05-04 02:08:00,23.1,27,864.25
2023-05-04 02:09:59,23.77,759.82214,20.42,872,5,4,5,02:08:59,open,closed,0,2023-05-04 02:10:00,23.1,27,862.4
2023-05-04 02:11:59,23.77,759.82214,20.37,872,4,4,4,02:10:59,open,closed,0,2023-05-04 02:12:00,23.1,27,862.4
2023-05-04 02:13:59,23.76,759.82965,20.37,871,6,4,6,02:12:59,open,closed,0,2023-05-04 02:14:00,23.1,27,862.4
2023-05-04 02:15:59,23.76,759.82965,20.42,872,5,4,5,02:14:59,open,closed,0,2023-05-04 02:16:00,23.1,27,859.5
2023-05-04 02:17:59,23.76,759.82214,20.39,870,6,5,6,02:16:59,open,closed,0,2023-05-04 02:18:00,23.1,27,859.5
2023-05-04 02:19:59,23.75,759.82965,20.38,869,5,4,5,02:18:59,open,closed,0,2023-05-04 02:20:00,23.1,27,858.8
2023-05-04 02:21:59,23.75,759.82214,20.38,870,5,4,5,02:20:59,open,closed,0,2023-05-04 02:22:00,23.1,27,858.8
2023-05-04 02:23:59,23.74,759.82214,20.41,870,6,5,6,02:22:59,open,closed,0,2023-05-04 02:24:00,23.1,27,858.8
2023-05-04 02:26:00,23.74,759.83716,20.44,866,5,4,5,02:24:59,open,closed,0,2023-05-04 02:26:00,23.1,27,857.0
2023-05-04 02:28:00,23.74,759.83716,20.4,866,6,5,6,02:26:59,open,closed,0,2023-05-04 02:28:00,23.1,27,857.0
2023-05-04 02:30:00,23.74,759.82965,20.42,867,6,5,6,02:28:59,open,closed,0,2023-05-04 02:30:00,23.1,27,855.8
2023-05-04 02:32:00,23.73,759.81464,20.35,866,5,4,5,02:30:59,open,closed,0,2023-05-04 02:32:00,23.1,27,855.8
2023-05-04 02:34:00,23.73,759.81464,20.4,864,6,5,6,02:32:59,open,closed,0,2023-05-04 02:34:00,23.1,27,855.8
2023-05-04 02:36:00,23.73,759.82214,20.39,865,5,4,5,02:34:59,open,closed,0,2023-05-04 02:36:00,23.1,27,853.0
2023-05-04 02:38:00,23.72,759.81464,20.4,865,5,4,5,02:36:59,open,closed,0,2023-05-04 02:38:00,23.1,27,853.0
2023-05-04 02:40:00,23.72,759.80707,20.35,864,5,5,5,02:38:59,open,closed,0,2023-05-04 02:40:00,23.1,27,851.6
2023-05-04 02:42:00,23.72,759.79956,20.41,861,4,3,4,02:40:59,open,closed,0,2023-05-04 02:42:00,23.1,27,851.6
2023-05-04 02:44:00,23.72,759.79956,20.43,861,5,5,5,02:42:59,open,closed,0,2023-05-04 02:44:00,23.1,27,851.6
2023-05-04 02:46:01,23.72,759.7846,20.45,858,6,5,6,02:44:59,open,closed,0,2023-05-04 02:46:00,23.1,27,849.25
2023-05-04 02:48:01,23.71,759.7696,20.46,854,7,4,7,02:46:59,open,closed,0,2023-05-04 02:48:00,23.1,27,849.25
2023-05-04 02:50:01,23.71,759.7621,20.41,857,5,4,5,02:48:59,open,closed,0,2023-05-04 02:50:00,23.1,27,845.8
2023-05-04 02:52:01,23.71,759.7471,20.41,858,5,4,5,02:50:59,open,closed,0,2023-05-04 02:52:00,23.1,27,845.8
2023-05-04 02:54:01,23.71,759.7546,20.4,855,6,4,6,02:52:59,open,closed,0,2023-05-04 02:54:00,23.1,27,845.8
2023-05-04 02:56:01,23.71,759.7621,20.37,855,5,4,5,02:54:59,open,closed,0,2023-05-04 02:56:00,23.1,27,843.4
2023-05-04 02:58:01,23.71,759.7696,20.4,853,5,4,5,02:56:59,open,closed,0,2023-05-04 02:58:00,23.1,27,843.4
2023-05-04 03:00:01,23.7,759.7621,20.36,850,6,5,6,02:58:59,open,closed,0,2023-05-04 03:00:00,23.1,27,842.5
2023-05-04 03:02:01,23.7,759.7771,20.37,850,6,5,6,03:00:59,open,closed,0,2023-05-04 03:02:00,23.1,27,842.5
2023-05-04 03:04:01,23.7,759.79205,20.4,850,5,5,5,03:02:59,open,closed,0,2023-05-04 03:04:00,23.1,27,842.5
2023-05-04 03:06:02,23.7,759.79205,20.43,849,4,4,4,03:04:59,open,closed,0,2023-05-04 03:06:00,23.1,27,839.6
2023-05-04 03:08:02,23.69,759.7846,20.41,850,5,4,5,03:06:59,open,closed,0,2023-05-04 03:08:00,23.1,27,839.6
2023-05-04 03:10:02,23.69,759.7846,20.44,848,5,4,5,03:08:59,open,closed,0,2023-05-04 03:10:00,23.1,27,839.75
2023-05-04 03:12:02,23.69,759.79205,20.35,847,5,4,5,03:10:59,open,closed,0,2023-05-04 03:12:00,23.1,27,839.75
2023-05-04 03:14:02,23.68,759.7771,20.38,847,5,4,5,03:12:59,open,closed,0,2023-05-04 03:14:00,23.1,27,839.75
2023-05-04 03:16:02,23.68,759.7771,20.39,846,6,5,6,03:14:59,open,closed,0,2023-05-04 03:16:00,23.1,27,836.2
2023-05-04 03:18:02,23.68,759.7696,20.39,844,5,5,5,03:16:59,open,closed,0,2023-05-04 03:18:00,23.1,27,836.2
2023-05-04 03:20:02,23.68,759.7696,20.37,843,6,5,6,03:18:59,open,closed,0,2023-05-04 03:20:00,23.1,27,834.0
2023-05-04 03:22:02,23.67,759.7846,20.4,844,5,4,5,03:20:59,open,closed,0,2023-05-04 03:22:00,23.1,27,834.0
2023-05-04 03:24:02,23.67,759.7846,20.38,840,4,4,4,03:22:59,open,closed,0,2023-05-04 03:24:00,23.1,27,834.0
2023-05-04 03:26:02,23.67,759.7771,20.32,842,5,5,5,03:24:59,open,closed,0,2023-05-04 03:26:00,23.1,27,832.0
2023-05-04 03:28:03,23.67,759.7846,20.39,840,5,4,5,03:26:59,open,closed,0,2023-05-04 03:28:00,23.1,27,832.0
2023-05-04 03:30:03,23.67,759.79956,20.3,842,6,5,6,03:28:59,open,closed,0,2023-05-04 03:30:00,23.1,27,830.5
2023-05-04 03:32:03,23.66,759.79956,20.36,841,5,4,5,03:30:59,open,closed,0,2023-05-04 03:32:00,23.1,27,830.5
2023-05-04 03:34:03,23.66,759.80707,20.4,841,4,4,4,03:32:59,open,closed,0,2023-05-04 03:34:00,23.1,27,830.5
2023-05-04 03:36:03,23.66,759.80707,20.43,839,5,5,5,03:34:59,open,closed,0,2023-05-04 03:36:00,23.1,27,828.2
2023-05-04 03:38:03,23.66,759.79205,20.37,839,5,5,5,03:36:59,open,closed,0,2023-05-04 03:38:00,23.1,27,828.2
2023-05-04 03:40:03,23.65,759.7846,20.45,838,5,5,5,03:38:59,open,closed,0,2023-05-04 03:40:00,23.1,27,825.75
2023-05-04 03:42:03,23.65,759.7771,20.39,832,5,5,5,03:40:59,open,closed,0,2023-05-04 03:42:00,23.1,27,825.75
2023-05-04 03:44:03,23.65,759.7621,20.39,832,6,5,6,03:42:59,open,closed,0,2023-05-04 03:44:00,23.1,27,825.75
2023-05-04 03:46:03,23.65,759.7396,20.36,833,6,5,6,03:44:59,open,closed,0,2023-05-04 03:46:00,23.1,27,825.0
2023-05-04 03:48:04,23.65,759.7396,20.35,831,7,6,7,03:46:59,open,closed,0,2023-05-04 03:48:00,23.1,27,825.0
2023-05-04 03:50:04,23.65,759.7246,20.35,830,5,4,5,03:48:59,open,closed,0,2023-05-04 03:50:00,23.0,27,822.6
2023-05-04 03:52:04,23.64,759.7321,20.46,827,7,6,7,03:50:59,open,closed,0,2023-05-04 03:52:00,23.0,27,822.6
2023-05-04 03:54:04,23.64,759.7321,20.33,830,6,6,6,03:52:59,open,closed,0,2023-05-04 03:54:00,23.0,27,822.6
2023-05-04 03:56:04,23.64,759.7471,20.4,825,5,4,5,03:54:59,open,closed,0,2023-05-04 03:56:00,23.0,27,820.4
2023-05-04 03:58:04,23.64,759.7696,20.28,828,7,6,7,03:56:59,open,closed,0,2023-05-04 03:58:00,23.0,27,820.4
2023-05-04 04:00:04,23.63,759.7621,20.36,830,6,5,6,03:58:59,open,closed,0,2023-05-04 04:00:00,23.0,27,819.75
2023-05-04 04:02:04,23.64,759.7696,20.29,825,6,5,6,04:00:59,open,closed,0,2023-05-04 04:02:00,23.0,27,819.75
2023-05-04 04:04:04,23.63,759.7621,20.36,825,7,6,7,04:02:59,open,closed,0,2023-05-04 04:04:00,23.0,27,819.75
2023-05-04 04:06:04,23.63,759.7696,20.34,826,6,5,6,04:04:59,open,closed,0,2023-05-04 04:06:00,23.0,27,817.8
2023-05-04 04:08:05,23.63,759.7696,20.37,824,7,5,7,04:06:59,open,closed,0,2023-05-04 04:08:00,23.0,27,817.8
2023-05-04 04:10:05,23.63,759.7471,20.31,823,6,5,6,04:08:59,open,closed,0,2023-05-04 04:10:00,23.0,27,814.5
2023-05-04 04:12:05,23.63,759.7546,20.32,821,5,5,5,04:10:59,open,closed,0,2023-05-04 04:12:00,23.0,27,814.5
2023-05-04 04:14:05,23.63,759.7546,20.34,821,5,4,5,04:12:59,open,closed,0,2023-05-04 04:14:00,23.0,27,814.5
2023-05-04 04:16:05,23.62,759.7546,20.37,822,5,4,5,04:14:59,open,closed,0,2023-05-04 04:16:00,23.0,27,813.4
2023-05-04 04:18:05,23.62,759.7621,20.35,818,5,4,5,04:16:59,open,closed,0,2023-05-04 04:18:00,23.0,27,813.4
2023-05-04 04:20:05,23.62,759.7696,20.3,818,6,5,6,04:18:59,open,closed,0,2023-05-04 04:20:00,23.0,27,810.25
2023-05-04 04:22:05,23.62,759.7771,20.33,816,5,4,5,04:20:59,open,closed,0,2023-05-04 04:22:00,23.0,27,810.25
2023-05-04 04:24:05,23.62,759.79956,20.33,818,5,4,5,04:22:59,open,closed,0,2023-05-04 04:24:00,23.0,27,810.25
2023-05-04 04:26:05,23.62,759.79205,20.32,815,5,4,5,04:24:59,open,closed,0,2023-05-04 04:26:00,23.0,27,807.8
2023-05-04 04:28:05,23.61,759.80707,20.21,813,5,4,5,04:26:59,open,closed,0,2023-05-04 04:28:00,23.0,27,807.8
2023-05-04 04:30:06,23.61,759.81464,20.31,813,6,5,6,04:28:59,open,closed,0,2023-05-04 04:30:00,23.0,27,805.75
2023-05-04 04:32:06,23.61,759.79956,20.3,810,5,4,5,04:30:59,open,closed,0,2023-05-04 04:32:00,23.0,27,805.75
2023-05-04 04:34:06,23.61,759.81464,20.32,809,5,4,5,04:32:59,open,closed,0,2023-05-04 04:34:00,23.0,27,805.75
2023-05-04 04:36:06,23.61,759.80707,20.36,808,6,5,6,04:34:59,open,closed,0,2023-05-04 04:36:00,23.0,27,803.4
2023-05-04 04:38:06,23.6,759.80707,20.29,810,6,5,6,04:36:59,open,closed,0,2023-05-04 04:38:00,23.0,27,803.4
2023-05-04 04:40:06,23.6,759.79205,20.36,805,5,5,5,04:38:59,open,closed,0,2023-05-04 04:40:00,23.0,27,802.25
2023-05-04 04:42:06,23.61,759.79956,20.29,807,5,4,5,04:40:59,open,closed,0,2023-05-04 04:42:00,23.0,27,802.25
2023-05-04 04:44:06,23.6,759.79205,20.32,808,7,6,7,04:42:59,open,closed,0,2023-05-04 04:44:00,23.0,27,802.25
2023-05-04 04:46:06,23.6,759.79956,20.3,806,6,5,6,04:44:59,open,closed,0,2023-05-04 04:46:00,23.0,27,803.0
2023-05-04 04:48:06,23.6,759.80707,20.31,805,7,6,7,04:46:59,open,closed,0,2023-05-04 04:48:00,23.0,27,803.0
2023-05-04 04:50:07,23.6,759.81464,20.32,803,6,5,6,04:48:59,open,closed,0,2023-05-04 04:50:00,23.0,27,801.75
2023-05-04 04:52:07,23.6,759.81464,20.33,804,6,5,6,04:50:59,open,closed,0,2023-05-04 04:52:00,23.0,27,801.75
2023-05-04 04:54:07,23.6,759.81464,20.29,803,5,4,5,04:52:59,open,closed,0,2023-05-04 04:54:00,23.0,27,801.75
2023-05-04 04:56:07,23.6,759.82214,20.34,803,5,5,5,04:54:59,open,closed,0,2023-05-04 04:56:00,23.0,27,799.8
2023-05-04 04:58:07,23.61,759.82965,20.29,801,4,4,4,04:56:59,open,closed,0,2023-05-04 04:58:00,23.0,27,799.8
2023-05-04 05:00:07,23.61,759.82214,20.24,802,5,4,5,04:58:59,open,closed,0,2023-05-04 05:00:00,23.0,27,797.25
2023-05-04 05:02:07,23.61,759.81464,20.28,799,5,5,5,05:00:59,open,closed,0,2023-05-04 05:02:00,23.0,27,797.25
2023-05-04 05:04:07,23.62,759.81464,20.27,798,6,5,6,05:02:59,open,closed,0,2023-05-04 05:04:00,23.0,27,797.25
2023-05-04 05:06:07,23.62,759.83716,20.22,799,6,5,6,05:04:59,open,closed,0,2023-05-04 05:06:00,23.0,27,795.2
2023-05-04 05:08:07,23.62,759.87463,20.31,798,5,5,5,05:06:59,open,closed,0,2023-05-04 05:08:00,23.0,27,795.2
2023-05-04 05:10:08,23.62,759.8671,20.26,798,5,5,5,05:08:59,open,closed,0,2023-05-04 05:10:00,23.0,27,793.75
2023-05-04 05:12:08,23.62,759.87463,20.2,796,5,4,5,05:10:59,open,closed,0,2023-05-04 05:12:00,23.0,27,793.75
2023-05-04 05:14:08,23.62,759.8671,20.25,796,5,4,5,05:12:59,open,closed,0,2023-05-04 05:14:00,23.0,27,793.75
2023-05-04 05:16:08,23.61,759.8596,20.27,795,4,4,4,05:14:59,open,closed,0,2023-05-04 05:16:00,23.0,27,790.8
2023-05-04 05:18:08,23.61,759.8596,20.26,795,5,4,5,05:16:59,open,closed,0,2023-05-04 05:18:00,23.0,27,790.8
2023-05-04 05:20:08,23.61,759.87463,20.21,790,6,4,6,05:18:59,open,closed,0,2023-05-04 05:20:00,23.0,27,787.6
2023-05-04 05:22:08,23.61,759.8521,20.26,791,5,4,5,05:20:59,open,closed,0,2023-05-04 05:22:00,23.0,27,787.6
2023-05-04 05:24:08,23.61,759.8596,20.28,791,7,6,7,05:22:59,open,closed,0,2023-05-04 05:24:00,23.0,27,787.6
2023-05-04 05:26:08,23.61,759.8596,20.21,789,6,5,6,05:24:59,open,closed,0,2023-05-04 05:26:00,23.0,27,786.25
2023-05-04 05:28:08,23.61,759.8671,20.28,790,6,5,6,05:26:59,open,closed,0,2023-05-04 05:28:00,23.0,27,786.25
2023-05-04 05:30:08,23.61,759.8596,20.25,789,5,5,5,05:28:59,open,closed,0,2023-05-04 05:30:00,23.0,27,783.0
2023-05-04 05:32:09,23.61,759.8596,20.26,788,6,5,6,05:30:59,open,closed,0,2023-05-04 05:32:00,23.0,27,783.0
2023-05-04 05:34:09,23.61,759.8446,20.23,789,6,5,6,05:32:59,open,closed,0,2023-05-04 05:34:00,23.0,27,783.0
2023-05-04 05:36:09,23.61,759.8521,20.19,788,6,5,6,05:34:59,open,closed,0,2023-05-04 05:36:00,23.0,27,783.33
2023-05-04 05:38:09,23.61,759.8596,20.21,789,6,5,6,05:36:59,open,closed,0,2023-05-04 05:38:00,23.0,27,783.33
2023-05-04 05:40:09,23.6,759.88214,20.29,784,4,4,4,05:38:59,open,closed,0,2023-05-04 05:40:00,23.0,27,780.0
2023-05-04 05:42:09,23.61,759.8896,20.24,783,7,5,7,05:40:59,open,closed,0,2023-05-04 05:42:00,23.0,27,780.0
2023-05-04 05:44:09,23.6,759.9046,20.24,782,6,5,6,05:42:59,open,closed,0,2023-05-04 05:44:00,23.0,27,780.0
2023-05-04 05:46:09,23.6,759.9121,20.25,785,5,4,5,05:44:59,open,closed,0,2023-05-04 05:46:00,22.9,27,778.0
2023-05-04 05:48:09,23.61,759.9271,20.19,784,4,4,4,05:46:59,open,closed,0,2023-05-04 05:48:00,22.9,27,778.0
2023-05-04 05:50:09,23.61,759.9271,20.18,784,6,4,6,05:48:59,open,closed,0,2023-05-04 05:50:00,22.9,27,777.25
2023-05-04 05:52:10,23.6,759.9421,20.18,781,5,4,5,05:50:59,open,closed,0,2023-05-04 05:52:00,22.9,27,777.25
2023-05-04 05:54:10,23.6,759.9346,20.24,779,5,4,5,05:52:59,open,closed,0,2023-05-04 05:54:00,22.9,27,777.25
2023-05-04 05:56:10,23.6,759.9421,20.24,780,5,5,5,05:54:59,open,closed,0,2023-05-04 05:56:00,22.9,27,774.8
2023-05-04 05:58:10,23.6,759.9646,20.15,780,5,4,5,05:56:59,open,closed,0,2023-05-04 05:58:00,22.9,27,774.8
2023-05-04 06:00:10,23.6,759.9571,20.16,779,6,5,6,05:58:59,open,closed,0,2023-05-04 06:00:00,22.9,27,772.0
2023-05-04 06:02:10,23.6,759.9796,20.15,778,5,5,5,06:00:59,open,closed,0,2023-05-04 06:02:00,22.9,27,772.0
2023-05-04 06:04:10,23.6,759.9796,20.18,778,5,4,5,06:02:59,open,closed,0,2023-05-04 06:04:00,22.9,27,772.0
2023-05-04 06:06:10,23.59,759.9796,20.2,775,5,4,5,06:04:59,open,closed,0,2023-05-04 06:06:00,22.9,27,769.2
2023-05-04 06:08:10,23.59,759.9946,20.15,776,5,4,5,06:06:59,open,closed,0,2023-05-04 06:08:00,22.9,27,769.2
2023-05-04 06:10:10,23.59,759.9871,20.21,776,5,5,5,06:08:59,open,closed,0,2023-05-04 06:10:00,22.9,27,767.75
2023-05-04 06:12:11,23.59,760.00964,20.22,775,5,5,5,06:10:59,open,closed,0,2023-05-04 06:12:00,22.9,27,767.75
2023-05-04 06:14:11,23.59,760.01715,20.18,774,6,5,6,06:12:59,open,closed,0,2023-05-04 06:14:00,22.9,27,767.75
2023-05-04 06:16:11,23.59,760.0321,20.2,771,6,5,6,06:14:59,open,closed,0,2023-05-04 06:16:00,22.9,27,766.0
2023-05-04 06:18:11,23.59,760.06213,20.19,771,5,4,5,06:16:59,open,closed,0,2023-05-04 06:18:00,22.9,27,766.0
2023-05-04 06:20:11,23.59,760.06964,20.12,771,5,4,5,06:18:59,open,closed,0,2023-05-04 06:20:00,22.9,27,765.0
2023-05-04 06:22:11,23.59,760.0771,20.16,770,6,6,6,06:20:59,open,closed,0,2023-05-04 06:22:00,22.9,27,765.0
2023-05-04 06:24:11,23.59,760.06213,20.14,770,6,5,6,06:22:59,open,closed,0,2023-05-04 06:24:00,22.9,27,765.0
2023-05-04 06:26:11,23.59,760.06964,20.19,770,5,4,5,06:24:59,open,closed,0,2023-05-04 06:26:00,22.9,27,762.0
2023-05-04 06:28:11,23.59,760.0771,20.11,768,6,5,6,06:26:59,open,closed,0,2023-05-04 06:28:00,22.9,27,762.0
2023-05-04 06:30:11,23.59,760.0771,20.22,768,6,5,6,06:28:59,open,closed,0,2023-05-04 06:30:00,23.0,27,761.0
