Time UTC,Temperature (°C),Pressure (mm Hg),Humidity (%),CO2 (ppm),DUST TSP (µg m³),DUST PM2.5 (µg m³),DUST PM10 (µg m³),Time-local,door,window,occupancy,Time (+07:00),Temperature (°C)_lounge,Humidity (%)_lounge,CO2 (ppm)_lounge
2023-05-01 01:08:28,22.84,746.74854,16.75,474,15,12,15,01:08:59,open,closed,0,2023-05-01 01:10:00,23.2,21,483.5
2023-05-01 01:10:28,22.84,746.74854,16.74,475,12,11,12,01:10:59,open,closed,0,2023-05-01 01:12:00,23.2,21,483.5
2023-05-01 01:12:28,22.84,746.75604,16.73,475,13,11,13,01:12:59,open,closed,0,2023-05-01 01:14:00,23.2,21,483.5
2023-05-01 01:14:28,22.85,746.7335,16.78,475,12,12,12,01:14:59,open,closed,0,2023-05-01 01:16:00,23.2,21,482.0
2023-05-01 01:16:29,22.85,746.7185,16.76,476,10,10,10,01:16:59,open,closed,0,2023-05-01 01:18:00,23.2,21,482.0
2023-05-01 01:18:29,22.85,746.711,16.77,475,13,11,13,01:18:59,open,closed,0,2023-05-01 01:20:00,23.2,21,480.25
2023-05-01 01:20:29,22.86,746.711,16.74,476,12,11,12,01:20:59,open,closed,0,2023-05-01 01:22:00,23.2,21,480.25
2023-05-01 01:22:29,22.86,746.7185,16.73,473,12,12,12,01:22:59,open,closed,0,2023-05-01 01:24:00,23.2,21,480.25
2023-05-01 01:24:29,22.86,746.7035,16.72,474,11,11,11,01:24:59,open,closed,0,2023-05-01 01:26:00,23.2,21,481.0
2023-05-01 01:26:29,22.86,746.696,16.73,476,14,11,14,01:26:59,open,closed,0,2023-05-01 01:28:00,23.2,21,481.0
2023-05-01 01:28:29,22.87,746.6885,16.73,475,13,11,13,01:28:59,open,closed,0,2023-05-01 01:30:00,23.2,21,479.4
2023-05-01 01:30:29,22.87,746.66595,16.74,476,12,11,12,01:30:59,open,closed,0,2023-05-01 01:32:00,23.2,21,479.4
2023-05-01 01:32:29,22.88,746.651,16.72,477,12,11,12,01:32:59,open,closed,0,2023-05-01 01:34:00,23.2,21,479.4
2023-05-01 01:34:29,22.88,746.6435,16.71,476,11,11,11,01:34:59,open,closed,0,2023-05-01 01:36:00,23.2,21,479.5
2023-05-01 01:36:30,22.88,746.651,16.75,476,12,11,12,01:36:59,open,closed,0,2023-05-01 01:38:00,23.2,21,479.5
2023-05-01 01:38:30,22.88,746.66595,16.74,476,12,11,12,01:38:59,open,closed,0,2023-05-01 01:40:00,23.2,21,478.0
2023-05-01 01:40:30,22.88,746.68097,16.76,476,12,10,12,01:40:59,open,closed,0,2023-05-01 01:42:00,23.2,21,478.0
2023-05-01 01:42:30,22.88,746.6885,16.75,475,10,10,10,01:42:59,open,closed,0,2023-05-01 01:44:00,23.2,21,478.0
2023-05-01 01:44:30,22.88,746.6885,16.75,476,10,10,10,01:44:59,open,closed,0,2023-05-01 01:46:00,23.2,21,477.4
2023-05-01 01:46:30,22.88,746.6885,16.75,474,11,10,11,01:46:59,open,closed,0,2023-05-01 01:48:00,23.2,21,477.4
2023-05-01 01:48:30,22.88,746.6885,16.75,476,11,10,11,01:48:59,open,closed,0,2023-05-01 01:50:00,23.2,21,477.2
2023-05-01 01:50:30,22.88,746.651,16.73,475,10,10,10,01:50:59,open,closed,0,2023-05-01 01:52:00,23.2,21,477.2
2023-05-01 01:52:30,22.89,746.636,16.75,475,11,10,11,01:52:59,open,closed,0,2023-05-01 01:54:00,23.2,21,477.2
2023-05-01 01:54:30,22.89,746.651,16.74,475,11,10,11,01:54:59,open,closed,0,2023-05-01 01:56:00,23.2,21,476.5
2023-05-01 01:56:30,22.89,746.6585,16.74,476,11,10,11,01:56:59,open,closed,0,2023-05-01 01:58:00,23.2,21,476.5
2023-05-01 01:58:31,22.89,746.68097,16.73,475,12,11,12,01:58:59,open,closed,0,2023-05-01 02:00:00,23.2,21,475.8
2023-05-01 02:00:31,22.89,746.66595,16.74,474,11,10,11,02:00:59,open,closed,0,2023-05-01 02:02:00,23.2,21,475.8
2023-05-01 02:02:31,22.88,746.6585,16.74,475,11,11,11,02:02:59,open,closed,0,2023-05-01 02:04:00,23.2,21,475.8
2023-05-01 02:04:31,22.89,746.6585,16.75,475,11,10,11,02:04:59,open,closed,0,2023-05-01 02:06:00,23.2,21,475.0
2023-05-01 02:06:31,22.89,746.66595,16.78,475,11,10,11,02:06:59,open,closed,0,2023-05-01 02:08:00,23.2,21,475.0
2023-05-01 02:08:31,22.89,746.67346,16.75,476,12,11,12,02:08:59,open,closed,0,2023-05-01 02:10:00,23.2,21,474.0
2023-05-01 02:10:31,22.89,746.6885,16.75,476,11,11,11,02:10:59,open,closed,0,2023-05-01 02:12:00,23.2,21,474.0
2023-05-01 02:12:31,22.89,746.696,16.75,475,13,11,13,02:12:59,open,closed,0,2023-05-01 02:14:00,23.2,21,474.0
2023-05-01 02:14:31,22.89,746.7035,16.74,475,12,11,12,02:14:59,open,closed,0,2023-05-01 02:16:00,23.2,21,473.8
2023-05-01 02:16:31,22.9,746.711,16.77,475,11,11,11,02:16:59,open,closed,0,2023-05-01 02:18:00,23.2,21,473.8
2023-05-01 02:18:32,22.89,746.711,16.77,475,12,11,12,02:18:59,open,closed,0,2023-05-01 02:20:00,23.2,22,473.6
2023-05-01 02:20:32,22.89,746.711,16.74,474,11,10,11,02:20:59,open,closed,0,2023-05-01 02:22:00,23.2,22,473.6
2023-05-01 02:22:32,22.89,746.711,16.74,474,12,11,12,02:22:59,open,closed,0,2023-05-01 02:24:00,23.2,22,473.6
2023-05-01 02:24:32,22.89,746.7035,16.75,475,11,10,11,02:24:59,open,closed,0,2023-05-01 02:26:00,23.2,22,472.0
2023-05-01 02:26:32,22.89,746.7035,16.74,474,12,11,12,02:26:59,open,closed,0,2023-05-01 02:28:00,23.2,22,472.0
2023-05-01 02:28:32,22.89,746.726,16.74,474,11,10,11,02:28:59,open,closed,0,2023-05-01 02:30:00,23.2,22,472.6
2023-05-01 02:30:32,22.89,746.7335,16.75,475,11,10,11,02:30:59,open,closed,0,2023-05-01 02:32:00,23.2,22,472.6
2023-05-01 02:32:32,22.89,746.726,16.74,475,11,10,11,02:32:59,open,closed,0,2023-05-01 02:34:00,23.2,22,472.6
2023-05-01 02:34:32,22.9,746.7335,16.79,475,12,11,12,02:34:59,open,closed,0,2023-05-01 02:36:00,23.2,22,471.75
2023-05-01 02:36:32,22.9,746.711,16.75,475,12,11,12,02:36:59,open,closed,0,2023-05-01 02:38:00,23.2,22,471.75
2023-05-01 02:38:33,22.89,746.7035,16.75,474,12,10,12,02:38:59,open,closed,0,2023-05-01 02:40:00,23.2,22,471.5
2023-05-01 02:40:33,22.9,746.7035,16.76,474,12,11,12,02:40:59,open,closed,0,2023-05-01 02:42:00,23.2,22,471.5
2023-05-01 02:42:33,22.91,746.7035,16.75,474,13,10,13,02:42:59,open,closed,0,2023-05-01 02:44:00,23.2,22,471.5
2023-05-01 02:44:33,22.91,746.7035,16.76,475,11,10,11,02:44:59,open,closed,0,2023-05-01 02:46:00,23.2,22,470.8
2023-05-01 02:46:33,22.91,746.696,16.73,473,13,11,13,02:46:59,open,closed,0,2023-05-01 02:48:00,23.2,22,470.8
2023-05-01 02:48:33,22.91,746.68097,16.76,474,11,10,11,02:48:59,open,closed,0,2023-05-01 02:50:00,23.2,22,470.0
2023-05-01 02:50:33,22.92,746.696,16.73,475,12,10,12,02:50:59,open,closed,0,2023-05-01 02:52:00,23.2,22,470.0
2023-05-01 02:52:33,22.92,746.6885,16.75,474,11,10,11,02:52:59,open,closed,0,2023-05-01 02:54:00,23.2,22,470.0
2023-05-01 02:54:33,22.92,746.7035,16.76,474,11,11,11,02:54:59,open,closed,0,2023-05-01 02:56:00,23.2,22,470.2
2023-05-01 02:56:33,22.92,746.711,16.77,474,11,10,11,02:56:59,open,closed,0,2023-05-01 02:58:00,23.2,22,470.2
2023-05-01 02:58:33,22.92,746.726,16.74,475,12,11,12,02:58:59,open,closed,0,2023-05-01 03:00:00,23.2,22,469.5
2023-05-01 03:00:34,22.92,746.7185,16.74,474,11,10,11,03:00:59,open,closed,0,2023-05-01 03:02:00,23.2,22,469.5
2023-05-01 03:02:34,22.92,746.7185,16.76,475,11,10,11,03:02:59,open,closed,0,2023-05-01 03:04:00,23.2,22,469.5
2023-05-01 03:04:34,22.92,746.7185,16.74,475,11,10,11,03:04:59,open,closed,0,2023-05-01 03:06:00,23.2,22,467.8
2023-05-01 03:06:34,22.92,746.7185,16.77,473,11,9,11,03:06:59,open,closed,0,2023-05-01 03:08:00,23.2,22,467.8
2023-05-01 03:08:34,22.92,746.7035,16.74,474,12,10,12,03:08:59,open,closed,0,2023-05-01 03:10:00,23.2,22,468.4
2023-05-01 03:10:34,22.92,746.7185,16.74,470,10,10,10,03:10:59,open,closed,0,2023-05-01 03:12:00,23.2,22,468.4
2023-05-01 03:12:34,22.92,746.711,16.73,471,10,10,10,03:12:59,open,closed,0,2023-05-01 03:14:00,23.2,22,468.4
2023-05-01 03:14:34,22.92,746.711,16.78,473,12,10,12,03:14:59,open,closed,0,2023-05-01 03:16:00,23.2,22,467.25
2023-05-01 03:16:34,22.93,746.696,16.76,473,10,10,10,03:16:59,open,closed,0,2023-05-01 03:18:00,23.2,22,467.25
2023-05-01 03:18:34,22.93,746.6885,16.75,472,10,9,10,03:18:59,open,closed,0,2023-05-01 03:20:00,23.1,22,466.8
2023-05-01 03:20:35,22.93,746.67346,16.77,473,10,10,10,03:20:59,open,closed,0,2023-05-01 03:22:00,23.1,22,466.8
2023-05-01 03:22:35,22.93,746.6585,16.77,472,11,10,11,03:22:59,open,closed,0,2023-05-01 03:24:00,23.1,22,466.8
2023-05-01 03:24:35,22.93,746.651,16.76,472,10,10,10,03:24:59,open,closed,0,2023-05-01 03:26:00,23.1,22,465.75
2023-05-01 03:26:35,22.93,746.621,16.77,472,11,10,11,03:26:59,open,closed,0,2023-05-01 03:28:00,23.1,22,465.75
2023-05-01 03:28:35,22.93,746.6285,16.77,471,10,10,10,03:28:59,open,closed,0,2023-05-01 03:30:00,23.1,22,465.2
2023-05-01 03:30:35,22.93,746.6285,16.78,474,11,10,11,03:30:59,open,closed,0,2023-05-01 03:32:00,23.1,22,465.2
2023-05-01 03:32:35,22.93,746.636,16.78,473,10,10,10,03:32:59,open,closed,0,2023-05-01 03:34:00,23.1,22,465.2
2023-05-01 03:34:35,22.93,746.6285,16.77,473,11,10,11,03:34:59,open,closed,0,2023-05-01 03:36:00,23.1,22,464.5
2023-05-01 03:36:35,22.93,746.621,16.77,473,10,10,10,03:36:59,open,closed,0,2023-05-01 03:38:00,23.1,22,464.5
2023-05-01 03:38:35,22.93,746.6135,16.78,471,12,10,12,03:38:59,open,closed,0,2023-05-01 03:40:00,23.1,22,465.6
2023-05-01 03:40:36,22.93,746.606,16.78,471,12,11,12,03:40:59,open,closed,0,2023-05-01 03:42:00,23.1,22,465.6
2023-05-01 03:42:36,22.93,746.5985,16.76,469,12,10,12,03:42:59,open,closed,0,2023-05-01 03:44:00,23.1,22,465.6
2023-05-01 03:44:36,22.93,746.576,16.77,469,11,10,11,03:44:59,open,closed,0,2023-05-01 03:46:00,23.1,22,465.0
2023-05-01 03:46:36,22.93,746.576,16.77,471,10,9,10,03:46:59,open,closed,0,2023-05-01 03:48:00,23.1,22,465.0
2023-05-01 03:48:36,22.93,746.54596,16.77,473,9,9,9,03:48:59,open,closed,0,2023-05-01 03:50:00,23.1,22,464.0
2023-05-01 03:50:36,22.93,746.55347,16.75,471,11,10,11,03:50:59,open,closed,0,2023-05-01 03:52:00,23.1,22,464.0
2023-05-01 03:52:36,22.93,746.54596,16.8,470,10,10,10,03:52:59,open,closed,0,2023-05-01 03:54:00,23.1,22,464.0
2023-05-01 03:54:36,22.93,746.55347,16.78,470,10,9,10,03:54:59,open,closed,0,2023-05-01 03:56:00,23.1,22,464.0
2023-05-01 03:56:36,22.93,746.53845,16.77,472,10,9,10,03:56:59,open,closed,0,2023-05-01 03:58:00,23.1,22,464.0
2023-05-01 03:58:36,22.93,746.5235,16.79,470,10,9,10,03:58:59,open,closed,0,2023-05-01 04:00:00,23.1,22,463.4
2023-05-01 04:00:36,22.94,746.5235,16.76,471,11,10,11,04:00:59,open,closed,0,2023-05-01 04:02:00,23.1,22,463.4
2023-05-01 04:02:37,22.94,746.5235,16.8,471,12,10,12,04:02:59,open,closed,0,2023-05-01 04:04:00,23.1,22,463.4
2023-05-01 04:04:37,22.94,746.5235,16.79,471,12,11,12,04:04:59,open,closed,0,2023-05-01 04:06:00,23.1,22,462.0
2023-05-01 04:06:37,22.94,746.5235,16.8,470,10,10,10,04:06:59,open,closed,0,2023-05-01 04:08:00,23.1,22,462.0
2023-05-01 04:08:37,22.94,746.5085,16.77,470,9,9,9,04:08:59,open,closed,0,2023-05-01 04:10:00,23.1,22,461.4
2023-05-01 04:10:37,22.94,746.516,16.75,470,10,9,10,04:10:59,open,closed,0,2023-05-01 04:12:00,23.1,22,461.4
2023-05-01 04:12:37,22.94,746.516,16.77,469,9,8,9,04:12:59,open,closed,0,2023-05-01 04:14:00,23.1,22,461.4
2023-05-01 04:14:37,22.94,746.5085,16.77,470,9,9,9,04:14:59,open,closed,0,2023-05-01 04:16:00,23.1,22,459.5
2023-05-01 04:16:37,22.94,746.501,16.8,469,10,9,10,04:16:59,open,closed,0,2023-05-01 04:18:00,23.1,22,459.5
2023-05-01 04:18:37,22.94,746.4485,16.79,471,10,9,10,04:18:59,open,closed,0,2023-05-01 04:20:00,23.1,22,460.2
2023-05-01 04:20:37,22.94,746.4335,16.8,469,10,10,10,04:20:59,open,closed,0,2023-05-01 04:22:00,23.1,22,460.2
2023-05-01 04:22:38,22.95,746.41846,16.79,468,10,10,10,04:22:59,open,closed,0,2023-05-01 04:24:00,23.1,22,460.2
2023-05-01 04:24:38,22.95,746.381,16.8,468,10,9,10,04:24:59,open,closed,0,2023-05-01 04:26:00,23.1,22,459.25
2023-05-01 04:26:38,22.94,746.381,16.79,468,10,10,10,04:26:59,open,closed,0,2023-05-01 04:28:00,23.1,22,459.25
2023-05-01 04:28:38,22.95,746.3884,16.83,468,10,10,10,04:28:59,open,closed,0,2023-05-01 04:30:00,23.1,22,459.8
2023-05-01 04:30:38,22.95,746.381,16.77,468,11,10,11,04:30:59,open,closed,0,2023-05-01 04:32:00,23.1,22,459.8
2023-05-01 04:32:38,22.95,746.3735,16.79,469,11,10,11,04:32:59,open,closed,0,2023-05-01 04:34:00,23.1,22,459.8
2023-05-01 04:34:38,22.95,746.3735,16.8,468,10,10,10,04:34:59,open,closed,0,2023-05-01 04:36:00,23.1,22,459.25
2023-05-01 04:36:38,22.95,746.36597,16.75,468,9,9,9,04:36:59,open,closed,0,2023-05-01 04:38:00,23.1,22,459.25
2023-05-01 04:38:38,22.95,746.35095,16.79,466,10,9,10,04:38:59,open,closed,0,2023-05-01 04:40:00,23.1,22,457.8
2023-05-01 04:40:38,22.95,746.35095,16.76,468,11,10,11,04:40:59,open,closed,0,2023-05-01 04:42:00,23.1,22,457.8
2023-05-01 04:42:39,22.96,746.3735,16.78,467,12,10,12,04:42:59,open,closed,0,2023-05-01 04:44:00,23.1,22,457.8
2023-05-01 04:44:39,22.96,746.3884,16.79,467,10,10,10,04:44:59,open,closed,0,2023-05-01 04:46:00,23.0,22,457.75
2023-05-01 04:46:39,22.96,746.3884,16.8,467,9,9,9,04:46:59,open,closed,0,2023-05-01 04:48:00,23.0,22,457.75
2023-05-01 04:48:39,22.96,746.39594,16.77,467,9,9,9,04:48:59,open,closed,0,2023-05-01 04:50:00,23.1,22,457.8
2023-05-01 04:50:39,22.96,746.39594,16.78,468,10,9,10,04:50:59,open,closed,0,2023-05-01 04:52:00,23.1,22,457.8
2023-05-01 04:52:39,22.96,746.41095,16.81,466,11,10,11,04:52:59,open,closed,0,2023-05-01 04:54:00,23.1,22,457.8
2023-05-01 04:54:39,22.96,746.41095,16.79,466,10,9,10,04:54:59,open,closed,0,2023-05-01 04:56:00,23.0,22,458.25
2023-05-01 04:56:39,22.97,746.42596,16.79,467,10,9,10,04:56:59,open,closed,0,2023-05-01 04:58:00,23.0,22,458.25
2023-05-01 04:58:39,22.97,746.4335,16.78,467,10,10,10,04:58:59,open,closed,0,2023-05-01 05:00:00,23.0,22,457.8
2023-05-01 05:00:39,22.97,746.42596,16.8,466,10,10,10,05:00:59,open,closed,0,2023-05-01 05:02:00,23.0,22,457.8
2023-05-01 05:02:39,22.97,746.42596,16.82,464,11,10,11,05:02:59,open,closed,0,2023-05-01 05:04:00,23.0,22,457.8
2023-05-01 05:04:40,22.97,746.42596,16.81,466,11,10,11,05:04:59,open,closed,0,2023-05-01 05:06:00,23.0,22,456.5
2023-05-01 05:06:40,22.97,746.4335,16.82,468,10,9,10,05:06:59,open,closed,0,2023-05-01 05:08:00,23.0,22,456.5
2023-05-01 05:08:40,22.97,746.441,16.77,467,10,9,10,05:08:59,open,closed,0,2023-05-01 05:10:00,23.1,22,456.4
2023-05-01 05:10:40,22.97,746.4335,16.78,466,10,9,10,05:10:59,open,closed,0,2023-05-01 05:12:00,23.1,22,456.4
2023-05-01 05:12:40,22.98,746.42596,16.8,465,9,9,9,05:12:59,open,closed,0,2023-05-01 05:14:00,23.1,22,456.4
2023-05-01 05:14:40,22.98,746.41846,16.79,464,11,10,11,05:14:59,open,closed,0,2023-05-01 05:16:00,23.1,22,457.0
2023-05-01 05:16:40,22.98,746.42596,16.78,466,10,9,10,05:16:59,open,closed,0,2023-05-01 05:18:00,23.1,22,457.0
2023-05-01 05:18:40,22.98,746.4485,16.78,465,10,9,10,05:18:59,open,closed,0,2023-05-01 05:20:00,23.1,22,455.6
2023-05-01 05:20:40,22.98,746.4635,16.78,465,10,9,10,05:20:59,open,closed,0,2023-05-01 05:22:00,23.1,22,455.6
2023-05-01 05:22:40,22.98,746.4485,16.78,464,11,10,11,05:22:59,open,closed,0,2023-05-01 05:24:00,23.1,22,455.6
2023-05-01 05:24:41,22.98,746.441,16.79,464,10,9,10,05:24:59,open,closed,0,2023-05-01 05:26:00,23.0,22,455.0
2023-05-01 05:26:41,22.98,746.456,16.81,464,9,9,9,05:26:59,open,closed,0,2023-05-01 05:28:00,23.0,22,455.0
2023-05-01 05:28:41,22.98,746.471,16.8,463,11,10,11,05:28:59,open,closed,0,2023-05-01 05:30:00,23.0,22,454.2
2023-05-01 05:30:41,22.98,746.49347,16.81,464,11,10,11,05:30:59,open,closed,0,2023-05-01 05:32:00,23.0,22,454.2
2023-05-01 05:32:41,22.98,746.49347,16.79,463,10,10,10,05:32:59,open,closed,0,2023-05-01 05:34:00,23.0,22,454.2
2023-05-01 05:34:41,22.98,746.501,16.8,463,11,10,11,05:34:59,open,closed,0,2023-05-01 05:36:00,23.1,22,454.5
2023-05-01 05:36:41,22.98,746.49347,16.81,462,11,10,11,05:36:59,open,closed,0,2023-05-01 05:38:00,23.1,22,454.5
2023-05-01 05:38:41,22.98,746.48596,16.82,463,10,10,10,05:38:59,open,closed,0,2023-05-01 05:40:00,23.0,22,453.8
2023-05-01 05:40:41,22.98,746.49347,16.78,463,10,10,10,05:40:59,open,closed,0,2023-05-01 05:42:00,23.0,22,453.8
2023-05-01 05:42:41,22.99,746.49347,16.8,463,10,9,10,05:42:59,open,closed,0,2023-05-01 05:44:00,23.0,22,453.8
2023-05-01 05:44:41,22.98,746.49347,16.8,464,9,9,9,05:44:59,open,closed,0,2023-05-01 05:46:00,23.0,22,453.8
2023-05-01 05:46:42,22.98,746.49347,16.79,463,10,9,10,05:46:59,open,closed,0,2023-05-01 05:48:00,23.0,22,453.8
2023-05-01 05:48:42,22.99,746.5085,16.81,462,10,10,10,05:48:59,open,closed,0,2023-05-01 05:50:00,23.1,22,452.75
2023-05-01 05:50:42,22.99,746.516,16.81,460,10,9,10,05:50:59,open,closed,0,2023-05-01 05:52:00,23.1,22,452.75
2023-05-01 05:52:42,22.99,746.516,16.8,462,10,9,10,05:52:59,open,closed,0,2023-05-01 05:54:00,23.1,22,452.75
2023-05-01 05:54:42,22.99,746.53845,16.8,463,11,9,11,05:54:59,open,closed,0,2023-05-01 05:56:00,23.0,22,452.2
2023-05-01 05:56:42,22.99,746.53094,16.82,464,10,9,10,05:56:59,open,closed,0,2023-05-01 05:58:00,23.0,22,452.2
2023-05-01 05:58:42,22.99,746.54596,16.79,462,9,9,9,05:58:59,open,closed,0,2023-05-01 06:00:00,23.0,22,452.5
2023-05-01 06:00:42,22.99,746.55347,16.78,462,10,9,10,06:00:59,open,closed,0,2023-05-01 06:02:00,23.0,22,452.5
2023-05-01 06:02:42,22.99,746.591,16.85,462,10,10,10,06:02:59,open,closed,0,2023-05-01 06:04:00,23.0,22,452.5
2023-05-01 06:04:42,23.0,746.5835,16.81,463,10,10,10,06:04:59,open,closed,0,2023-05-01 06:06:00,23.0,22,452.0
2023-05-01 06:06:43,22.99,746.5685,16.78,461,10,10,10,06:06:59,open,closed,0,2023-05-01 06:08:00,23.0,22,452.0
2023-05-01 06:08:43,23.0,746.5685,16.81,462,11,9,11,06:08:59,open,closed,0,2023-05-01 06:10:00,23.0,22,450.75
2023-05-01 06:10:43,23.0,746.5685,16.79,460,9,9,9,06:10:59,open,closed,0,2023-05-01 06:12:00,23.0,22,450.75
2023-05-01 06:12:43,23.0,746.55347,16.82,461,10,9,10,06:12:59,open,closed,0,2023-05-01 06:14:00,23.0,22,450.75
2023-05-01 06:14:43,23.0,746.55347,16.78,460,11,10,11,06:14:59,open,closed,0,2023-05-01 06:16:00,23.0,22,451.8
2023-05-01 06:16:43,23.0,746.53845,16.83,460,9,9,9,06:16:59,open,closed,0,2023-05-01 06:18:00,23.0,22,451.8
2023-05-01 06:18:43,23.01,746.53094,16.8,460,9,9,9,06:18:59,open,closed,0,2023-05-01 06:20:00,23.0,22,451.75
2023-05-01 06:20:43,23.01,746.53094,16.79,459,9,9,9,06:20:59,open,closed,0,2023-05-01 06:22:00,23.0,22,451.75
2023-05-01 06:22:43,23.01,746.53094,16.81,459,10,9,10,06:22:59,open,closed,0,2023-05-01 06:24:00,23.0,22,451.75
2023-05-01 06:24:43,23.01,746.53094,16.8,460,9,9,9,06:24:59,open,closed,0,2023-05-01 06:26:00,23.0,22,450.0
2023-05-01 06:26:44,23.01,746.53094,16.8,459,9,9,9,06:26:59,open,closed,0,2023-05-01 06:28:00,23.0,22,450.0
2023-05-01 06:28:44,23.01,746.5235,16.81,459,10,9,10,06:28:59,open,closed,0,2023-05-01 06:30:00,23.0,22,451.75
2023-05-01 06:30:44,23.01,746.53094,16.81,459,9,9,9,06:30:59,open,closed,0,2023-05-01 06:32:00,23.0,22,451.75
