Time UTC,Temperature (°C),Pressure (mm Hg),Humidity (%),CO2 (ppm),DUST TSP (µg m³),DUST PM2.5 (µg m³),DUST PM10 (µg m³),Time-local,door,window,occupancy,Time (+07:00),Temperature (°C)_lounge,Humidity (%)_lounge,CO2 (ppm)_lounge
2023-05-08 00:48:33,26.06,749.95123,19.36,576,55,49,55,00:48:59,open,closed,0,2023-05-08 00:50:00,24.9,27,591.5
2023-05-08 00:50:33,26.06,749.95874,19.37,576,54,48,54,00:50:59,open,closed,0,2023-05-08 00:52:00,24.9,27,591.5
2023-05-08 00:52:33,26.06,749.9438,19.36,575,56,48,56,00:52:59,open,closed,0,2023-05-08 00:54:00,24.9,27,591.5
2023-05-08 00:54:33,26.06,749.9363,19.56,575,54,48,54,00:54:59,open,closed,0,2023-05-08 00:56:00,24.9,27,590.8
2023-05-08 00:56:33,26.06,749.9363,19.32,576,55,48,55,00:56:59,open,closed,0,2023-05-08 00:58:00,24.9,27,590.8
2023-05-08 00:58:33,26.05,749.91376,19.37,578,56,48,56,00:58:59,open,closed,0,2023-05-08 01:00:00,24.9,27,590.75
2023-05-08 01:00:33,26.05,749.90625,19.41,576,53,47,53,01:00:59,open,closed,0,2023-05-08 01:02:00,24.9,27,590.75
2023-05-08 01:02:33,26.05,749.8913,19.5,575,55,48,55,01:02:59,open,closed,0,2023-05-08 01:04:00,24.9,27,590.75
2023-05-08 01:04:33,26.05,749.8763,19.53,576,55,47,55,01:04:59,open,closed,0,2023-05-08 01:06:00,24.9,27,589.4
2023-05-08 01:06:33,26.05,749.86127,19.49,576,51,46,51,01:06:59,open,closed,0,2023-05-08 01:08:00,24.9,27,589.4
2023-05-08 01:08:34,26.05,749.8688,19.38,575,56,48,56,01:08:59,open,closed,0,2023-05-08 01:10:00,24.9,27,588.5
2023-05-08 01:10:34,26.05,749.86127,19.46,576,56,47,56,01:10:59,open,closed,0,2023-05-08 01:12:00,24.9,27,588.5
2023-05-08 01:12:34,26.05,749.84625,19.46,575,57,50,57,01:12:59,open,closed,0,2023-05-08 01:14:00,24.9,27,588.5
2023-05-08 01:14:34,26.05,749.83124,19.4,576,56,47,56,01:14:59,open,closed,0,2023-05-08 01:16:00,24.9,27,587.2
2023-05-08 01:16:34,26.05,749.8237,19.49,575,54,46,54,01:16:59,open,closed,0,2023-05-08 01:18:00,24.9,27,587.2
2023-05-08 01:18:34,26.05,749.8162,19.35,575,53,48,53,01:18:59,open,closed,0,2023-05-08 01:20:00,25.0,27,587.75
2023-05-08 01:20:34,26.05,749.8162,19.52,576,53,47,53,01:20:59,open,closed,0,2023-05-08 01:22:00,25.0,27,587.75
2023-05-08 01:22:34,26.05,749.8087,19.36,574,56,48,56,01:22:59,open,closed,0,2023-05-08 01:24:00,25.0,27,587.75
2023-05-08 01:24:34,26.05,749.8162,19.39,573,52,47,52,01:24:59,open,closed,0,2023-05-08 01:26:00,25.0,27,587.0
2023-05-08 01:26:34,26.06,749.8087,19.5,575,54,46,54,01:26:59,open,closed,0,2023-05-08 01:28:00,25.0,27,587.0
2023-05-08 01:28:34,26.05,749.8013,19.4,574,55,47,55,01:28:59,open,closed,0,2023-05-08 01:30:00,24.9,27,586.4
2023-05-08 01:30:35,26.05,749.79376,19.4,574,56,48,56,01:30:59,open,closed,0,2023-05-08 01:32:00,24.9,27,586.4
2023-05-08 01:32:35,26.05,749.8013,19.36,574,55,48,55,01:32:59,open,closed,0,2023-05-08 01:34:00,24.9,27,586.4
2023-05-08 01:34:35,26.06,749.8087,19.5,574,53,47,53,01:34:59,open,closed,0,2023-05-08 01:36:00,24.9,27,586.75
2023-05-08 01:36:35,26.05,749.8087,19.42,573,55,48,55,01:36:59,open,closed,0,2023-05-08 01:38:00,24.9,27,586.75
2023-05-08 01:38:35,26.05,749.8162,19.5,574,52,48,52,01:38:59,open,closed,0,2023-05-08 01:40:00,25.0,27,586.8
2023-05-08 01:40:35,26.05,749.8162,19.48,572,57,48,57,01:40:59,open,closed,0,2023-05-08 01:42:00,25.0,27,586.8
2023-05-08 01:42:35,26.05,749.8237,19.56,576,57,48,57,01:42:59,open,closed,0,2023-05-08 01:44:00,25.0,27,586.8
2023-05-08 01:44:35,26.06,749.83875,19.47,574,56,48,56,01:44:59,open,closed,0,2023-05-08 01:46:00,25.0,27,586.0
2023-05-08 01:46:35,26.06,749.83124,19.44,573,53,45,53,01:46:59,open,closed,0,2023-05-08 01:48:00,25.0,27,586.0
2023-05-08 01:48:35,26.06,749.83875,19.5,572,55,47,55,01:48:59,open,closed,0,2023-05-08 01:50:00,25.0,27,585.0
2023-05-08 01:50:36,26.06,749.83875,19.53,574,56,47,56,01:50:59,open,closed,0,2023-05-08 01:52:00,25.0,27,585.0
2023-05-08 01:52:36,26.06,749.83875,19.5,574,56,48,56,01:52:59,open,closed,0,2023-05-08 01:54:00,25.0,27,585.0
2023-05-08 01:54:36,26.06,749.8237,19.43,572,54,49,54,01:54:59,open,closed,0,2023-05-08 01:56:00,25.0,27,586.0
2023-05-08 01:56:36,26.07,749.83875,19.4,574,55,47,55,01:56:59,open,closed,0,2023-05-08 01:58:00,25.0,27,586.0
2023-05-08 01:58:36,26.06,749.85376,19.48,573,54,47,54,01:58:59,open,closed,0,2023-05-08 02:00:00,25.0,27,584.4
2023-05-08 02:00:36,26.06,749.85376,19.4,573,56,46,56,02:00:59,open,closed,0,2023-05-08 02:02:00,25.0,27,584.4
2023-05-08 02:02:36,26.07,749.86127,19.39,571,54,46,54,02:02:59,open,closed,0,2023-05-08 02:04:00,25.0,27,584.4
2023-05-08 02:04:36,26.07,749.86127,19.48,571,54,46,54,02:04:59,open,closed,0,2023-05-08 02:06:00,24.9,27,584.25
2023-05-08 02:06:36,26.08,749.8763,19.49,572,54,46,54,02:06:59,open,closed,0,2023-05-08 02:08:00,24.9,27,584.25
2023-05-08 02:08:36,26.09,749.8763,19.49,572,56,48,56,02:08:59,open,closed,0,2023-05-08 02:10:00,25.0,27,583.0
2023-05-08 02:10:37,26.09,749.8763,19.4,572,53,46,53,02:10:59,open,closed,0,2023-05-08 02:12:00,25.0,27,583.0
2023-05-08 02:12:37,26.09,749.8763,19.48,572,54,48,54,02:12:59,open,closed,0,2023-05-08 02:14:00,25.0,27,583.0
2023-05-08 02:14:37,26.09,749.8688,19.42,570,54,47,54,02:14:59,open,closed,0,2023-05-08 02:16:00,25.0,27,583.75
2023-05-08 02:16:37,26.09,749.8688,19.31,572,57,49,57,02:16:59,open,closed,0,2023-05-08 02:18:00,25.0,27,583.75
2023-05-08 02:18:37,26.09,749.86127,19.39,572,54,47,54,02:18:59,open,closed,0,2023-05-08 02:20:00,25.0,27,582.75
2023-05-08 02:20:37,26.1,749.85376,19.35,574,53,46,53,02:20:59,open,closed,0,2023-05-08 02:22:00,25.0,27,582.75
2023-05-08 02:22:37,26.1,749.84625,19.39,572,54,46,54,02:22:59,open,closed,0,2023-05-08 02:24:00,25.0,27,582.75
2023-05-08 02:24:37,26.1,749.8162,19.38,571,50,43,50,02:24:59,open,closed,0,2023-05-08 02:26:00,25.0,27,583.4
2023-05-08 02:26:37,26.09,749.8237,19.41,570,54,45,54,02:26:59,open,closed,0,2023-05-08 02:28:00,25.0,27,583.4
2023-05-08 02:28:37,26.09,749.8162,19.42,570,50,45,50,02:28:59,open,closed,0,2023-05-08 02:30:00,25.0,27,581.75
2023-05-08 02:30:37,26.09,749.78625,19.41,571,51,46,51,02:30:59,open,closed,0,2023-05-08 02:32:00,25.0,27,581.75
2023-05-08 02:32:38,26.08,749.79376,19.43,571,53,46,53,02:32:59,open,closed,0,2023-05-08 02:34:00,25.0,27,581.75
2023-05-08 02:34:38,26.08,749.78625,19.43,571,55,47,55,02:34:59,open,closed,0,2023-05-08 02:36:00,25.0,27,581.8
2023-05-08 02:36:38,26.08,749.77875,19.52,570,52,46,52,02:36:59,open,closed,0,2023-05-08 02:38:00,25.0,27,581.8
2023-05-08 02:38:38,26.08,749.77124,19.43,571,52,46,52,02:38:59,open,closed,0,2023-05-08 02:40:00,25.0,27,581.25
2023-05-08 02:40:38,26.08,749.77124,19.42,572,52,46,52,02:40:59,open,closed,0,2023-05-08 02:42:00,25.0,27,581.25
2023-05-08 02:42:38,26.08,749.78625,19.42,572,53,46,53,02:42:59,open,closed,0,2023-05-08 02:44:00,25.0,27,581.25
2023-05-08 02:44:38,26.08,749.77875,19.46,571,50,45,50,02:44:59,open,closed,0,2023-05-08 02:46:00,25.0,27,580.8
2023-05-08 02:46:38,26.07,749.77124,19.35,571,52,47,52,02:46:59,open,closed,0,2023-05-08 02:48:00,25.0,27,580.8
2023-05-08 02:48:38,26.07,749.7488,19.44,570,52,47,52,02:48:59,open,closed,0,2023-05-08 02:50:00,25.0,27,580.75
2023-05-08 02:50:38,26.06,749.73376,19.28,569,55,46,55,02:50:59,open,closed,0,2023-05-08 02:52:00,25.0,27,580.75
2023-05-08 02:52:39,26.06,749.70374,19.48,571,51,46,51,02:52:59,open,closed,0,2023-05-08 02:54:00,25.0,27,580.75
2023-05-08 02:54:39,26.06,749.6812,19.33,573,51,46,51,02:54:59,open,closed,0,2023-05-08 02:56:00,25.0,27,580.2
2023-05-08 02:56:39,26.05,749.6737,19.43,573,54,46,54,02:56:59,open,closed,0,2023-05-08 02:58:00,25.0,27,580.2
2023-05-08 02:58:39,26.05,749.6737,19.45,570,56,47,56,02:58:59,open,closed,0,2023-05-08 03:00:00,25.0,27,579.0
2023-05-08 03:00:39,26.04,749.65875,19.55,569,52,46,52,03:00:59,open,closed,0,2023-05-08 03:02:00,25.0,27,579.0
2023-05-08 03:02:39,26.05,749.65125,19.44,572,51,45,51,03:02:59,open,closed,0,2023-05-08 03:04:00,25.0,27,579.0
2023-05-08 03:04:39,26.05,749.64374,19.58,568,50,44,50,03:04:59,open,closed,0,2023-05-08 03:06:00,25.0,27,579.8
2023-05-08 03:06:39,26.04,749.6362,19.45,570,53,45,53,03:06:59,open,closed,0,2023-05-08 03:08:00,25.0,27,579.8
2023-05-08 03:08:39,26.04,749.6212,19.46,570,53,45,53,03:08:59,open,closed,0,2023-05-08 03:10:00,25.0,27,579.5
2023-05-08 03:10:39,26.04,749.59125,19.43,569,52,45,52,03:10:59,open,closed,0,2023-05-08 03:12:00,25.0,27,579.5
2023-05-08 03:12:40,26.04,749.57623,19.48,567,52,47,52,03:12:59,open,closed,0,2023-05-08 03:14:00,25.0,27,579.5
2023-05-08 03:14:40,26.05,749.5612,19.43,566,51,44,51,03:14:59,open,closed,0,2023-05-08 03:16:00,25.0,27,579.2
2023-05-08 03:16:40,26.05,749.5612,19.6,567,48,44,48,03:16:59,open,closed,0,2023-05-08 03:18:00,25.0,27,579.2
2023-05-08 03:18:40,26.05,749.5612,19.45,568,51,44,51,03:18:59,open,closed,0,2023-05-08 03:20:00,25.0,27,579.5
2023-05-08 03:20:40,26.05,749.5612,19.44,567,53,45,53,03:20:59,open,closed,0,2023-05-08 03:22:00,25.0,27,579.5
2023-05-08 03:22:40,26.04,749.5537,19.43,567,49,44,49,03:22:59,open,closed,0,2023-05-08 03:24:00,25.0,27,579.5
2023-05-08 03:24:40,26.04,749.5462,19.5,568,51,45,51,03:24:59,open,closed,0,2023-05-08 03:26:00,25.0,27,578.4
2023-05-08 03:26:40,26.04,749.5462,19.46,567,49,45,49,03:26:59,open,closed,0,2023-05-08 03:28:00,25.0,27,578.4
2023-05-08 03:28:40,26.03,749.5462,19.5,569,53,45,53,03:28:59,open,closed,0,2023-05-08 03:30:00,25.0,27,578.5
2023-05-08 03:30:40,26.04,749.5312,19.57,566,55,46,55,03:30:59,open,closed,0,2023-05-08 03:32:00,25.0,27,578.5
2023-05-08 03:32:40,26.03,749.5387,19.42,567,50,45,50,03:32:59,open,closed,0,2023-05-08 03:34:00,25.0,27,578.5
2023-05-08 03:34:41,26.04,749.5387,19.43,567,50,44,50,03:34:59,open,closed,0,2023-05-08 03:36:00,25.0,27,578.2
2023-05-08 03:36:41,26.04,749.51624,19.3,566,52,46,52,03:36:59,open,closed,0,2023-05-08 03:38:00,25.0,27,578.2
2023-05-08 03:38:41,26.04,749.5087,19.41,566,50,44,50,03:38:59,open,closed,0,2023-05-08 03:40:00,24.9,27,576.75
2023-05-08 03:40:41,26.04,749.5087,19.53,565,49,44,49,03:40:59,open,closed,0,2023-05-08 03:42:00,24.9,27,576.75
2023-05-08 03:42:41,26.03,749.4862,19.43,566,54,46,54,03:42:59,open,closed,0,2023-05-08 03:44:00,24.9,27,576.75
2023-05-08 03:44:41,26.03,749.4862,19.48,566,52,46,52,03:44:59,open,closed,0,2023-05-08 03:46:00,24.9,27,577.6
2023-05-08 03:46:41,26.03,749.4862,19.39,565,54,45,54,03:46:59,open,closed,0,2023-05-08 03:48:00,24.9,27,577.6
2023-05-08 03:48:41,26.03,749.5012,19.5,565,53,46,53,03:48:59,open,closed,0,2023-05-08 03:50:00,24.9,27,576.25
2023-05-08 03:50:41,26.03,749.4937,19.51,566,52,45,52,03:50:59,open,closed,0,2023-05-08 03:52:00,24.9,27,576.25
2023-05-08 03:52:41,26.04,749.4937,19.5,565,52,46,52,03:52:59,open,closed,0,2023-05-08 03:54:00,24.9,27,576.25
2023-05-08 03:54:42,26.04,749.4937,19.54,564,52,45,52,03:54:59,open,closed,0,2023-05-08 03:56:00,24.9,27,576.6
2023-05-08 03:56:42,26.04,749.4937,19.45,565,51,45,51,03:56:59,open,closed,0,2023-05-08 03:58:00,24.9,27,576.6
2023-05-08 03:58:42,26.04,749.4787,19.36,566,52,45,52,03:58:59,open,closed,0,2023-05-08 04:00:00,24.9,27,576.75
2023-05-08 04:00:42,26.05,749.47125,19.37,565,51,45,51,04:00:59,open,closed,0,2023-05-08 04:02:00,24.9,27,576.75
2023-05-08 04:02:42,26.05,749.47125,19.4,565,51,45,51,04:02:59,open,closed,0,2023-05-08 04:04:00,24.9,27,576.75
2023-05-08 04:04:42,26.05,749.4862,19.41,567,54,46,54,04:04:59,open,closed,0,2023-05-08 04:06:00,24.9,27,576.8
2023-05-08 04:06:42,26.05,749.4937,19.42,567,52,44,52,04:06:59,open,closed,0,2023-05-08 04:08:00,24.9,27,576.8
2023-05-08 04:08:42,26.05,749.51624,19.42,566,52,45,52,04:08:59,open,closed,0,2023-05-08 04:10:00,24.9,27,575.0
2023-05-08 04:10:42,26.05,749.5312,19.53,567,52,44,52,04:10:59,open,closed,0,2023-05-08 04:12:00,24.9,27,575.0
2023-05-08 04:12:42,26.05,749.5387,19.35,566,52,44,52,04:12:59,open,closed,0,2023-05-08 04:14:00,24.9,27,575.0
2023-05-08 04:14:43,26.05,749.5312,19.39,565,51,45,51,04:14:59,open,closed,0,2023-05-08 04:16:00,24.9,27,576.0
2023-05-08 04:16:43,26.06,749.5312,19.36,563,54,45,54,04:16:59,open,closed,0,2023-05-08 04:18:00,24.9,27,576.0
2023-05-08 04:18:43,26.06,749.5312,19.42,563,52,44,52,04:18:59,open,closed,0,2023-05-08 04:20:00,24.9,27,575.75
2023-05-08 04:20:43,26.05,749.52374,19.5,565,50,44,50,04:20:59,open,closed,0,2023-05-08 04:22:00,24.9,27,575.75
2023-05-08 04:22:43,26.06,749.5462,19.37,565,53,46,53,04:22:59,open,closed,0,2023-05-08 04:24:00,24.9,27,575.75
2023-05-08 04:24:43,26.06,749.5612,19.5,565,52,45,52,04:24:59,open,closed,0,2023-05-08 04:26:00,24.9,27,575.4
2023-05-08 04:26:43,26.05,749.5387,19.46,563,53,44,53,04:26:59,open,closed,0,2023-05-08 04:28:00,24.9,27,575.4
2023-05-08 04:28:43,26.05,749.5537,19.45,560,50,43,50,04:28:59,open,closed,0,2023-05-08 04:30:00,24.9,27,574.25
2023-05-08 04:30:43,26.06,749.5537,19.37,562,54,46,54,04:30:59,open,closed,0,2023-05-08 04:32:00,24.9,27,574.25
2023-05-08 04:32:43,26.06,749.5612,19.38,560,51,43,51,04:32:59,open,closed,0,2023-05-08 04:34:00,24.9,27,574.25
2023-05-08 04:34:43,26.06,749.5612,19.41,562,49,43,49,04:34:59,open,closed,0,2023-05-08 04:36:00,24.9,27,574.8
2023-05-08 04:36:44,26.06,749.5612,19.4,562,50,44,50,04:36:59,open,closed,0,2023-05-08 04:38:00,24.9,27,574.8
2023-05-08 04:38:44,26.05,749.5462,19.36,562,50,44,50,04:38:59,open,closed,0,2023-05-08 04:40:00,24.9,27,573.5
2023-05-08 04:40:44,26.05,749.5387,19.49,561,47,43,47,04:40:59,open,closed,0,2023-05-08 04:42:00,24.9,27,573.5
2023-05-08 04:42:44,26.04,749.5312,19.41,561,48,44,48,04:42:59,open,closed,0,2023-05-08 04:44:00,24.9,27,573.5
2023-05-08 04:44:44,26.04,749.52374,19.53,563,52,44,52,04:44:59,open,closed,0,2023-05-08 04:46:00,24.9,27,573.0
2023-05-08 04:46:44,26.03,749.52374,19.49,561,47,43,47,04:46:59,open,closed,0,2023-05-08 04:48:00,24.9,27,573.0
2023-05-08 04:48:44,26.03,749.52374,19.37,562,52,45,52,04:48:59,open,closed,0,2023-05-08 04:50:00,24.8,27,572.5
2023-05-08 04:50:44,26.03,749.52374,19.45,561,53,45,53,04:50:59,open,closed,0,2023-05-08 04:52:00,24.8,27,572.5
2023-05-08 04:52:44,26.03,749.52374,19.41,560,49,43,49,04:52:59,open,closed,0,2023-05-08 04:54:00,24.8,27,572.5
2023-05-08 04:54:44,26.03,749.5087,19.36,559,52,45,52,04:54:59,open,closed,0,2023-05-08 04:56:00,24.8,27,572.2
2023-05-08 04:56:45,26.03,749.4937,19.44,559,50,44,50,04:56:59,open,closed,0,2023-05-08 04:58:00,24.8,27,572.2
2023-05-08 04:58:45,26.03,749.5012,19.46,559,51,43,51,04:58:59,open,closed,0,2023-05-08 05:00:00,24.8,27,571.75
2023-05-08 05:00:45,26.03,749.5087,19.41,560,50,44,50,05:00:59,open,closed,0,2023-05-08 05:02:00,24.8,27,571.75
2023-05-08 05:02:45,26.02,749.5087,19.44,560,50,44,50,05:02:59,open,closed,0,2023-05-08 05:04:00,24.8,27,571.75
2023-05-08 05:04:45,26.03,749.5312,19.51,558,50,43,50,05:04:59,open,closed,0,2023-05-08 05:06:00,24.8,27,570.6
2023-05-08 05:06:45,26.03,749.5462,19.32,558,51,44,51,05:06:59,open,closed,0,2023-05-08 05:08:00,24.8,27,570.6
2023-05-08 05:08:45,26.03,749.5462,19.44,559,50,44,50,05:08:59,open,closed,0,2023-05-08 05:10:00,24.8,27,571.5
2023-05-08 05:10:45,26.02,749.5387,19.44,560,50,42,50,05:10:59,open,closed,0,2023-05-08 05:12:00,24.8,27,571.5
2023-05-08 05:12:45,26.02,749.5462,19.51,561,51,44,51,05:12:59,open,closed,0,2023-05-08 05:14:00,24.8,27,571.5
2023-05-08 05:14:45,26.02,749.5387,19.41,561,45,42,45,05:14:59,open,closed,0,2023-05-08 05:16:00,24.8,27,571.0
2023-05-08 05:16:45,26.02,749.52374,19.49,559,50,44,50,05:16:59,open,closed,0,2023-05-08 05:18:00,24.8,27,571.0
2023-05-08 05:18:46,26.01,749.5087,19.44,559,49,43,49,05:18:59,open,closed,0,2023-05-08 05:20:00,24.8,27,570.75
2023-05-08 05:20:46,26.01,749.5012,19.44,559,51,44,51,05:20:59,open,closed,0,2023-05-08 05:22:00,24.8,27,570.75
2023-05-08 05:22:46,26.0,749.5012,19.49,559,52,44,52,05:22:59,open,closed,0,2023-05-08 05:24:00,24.8,27,570.75
2023-05-08 05:24:46,26.0,749.4937,19.39,559,50,44,50,05:24:59,open,closed,0,2023-05-08 05:26:00,24.8,27,569.0
2023-05-08 05:26:46,26.0,749.4937,19.52,558,51,43,51,05:26:59,open,closed,0,2023-05-08 05:28:00,24.8,27,569.0
2023-05-08 05:28:46,26.0,749.5012,19.58,558,50,43,50,05:28:59,open,closed,0,2023-05-08 05:30:00,24.8,27,570.0
2023-05-08 05:30:46,26.0,749.4937,19.51,559,51,43,51,05:30:59,open,closed,0,2023-05-08 05:32:00,24.8,27,570.0
2023-05-08 05:32:46,25.99,749.5087,19.4,558,50,44,50,05:32:59,open,closed,0,2023-05-08 05:34:00,24.8,27,570.0
2023-05-08 05:34:46,25.99,749.51624,19.43,559,52,44,52,05:34:59,open,closed,0,2023-05-08 05:36:00,24.8,27,569.4
2023-05-08 05:36:46,25.99,749.5087,19.46,559,49,42,49,05:36:59,open,closed,0,2023-05-08 05:38:00,24.8,27,569.4
2023-05-08 05:38:47,25.99,749.4862,19.51,558,49,43,49,05:38:59,open,closed,0,2023-05-08 05:40:00,24.8,27,570.25
2023-05-08 05:40:47,26.0,749.4862,19.44,557,48,43,48,05:40:59,open,closed,0,2023-05-08 05:42:00,24.8,27,570.25
2023-05-08 05:42:47,26.0,749.46375,19.4,557,47,42,47,05:42:59,open,closed,0,2023-05-08 05:44:00,24.8,27,570.25
2023-05-08 05:44:47,25.99,749.45624,19.54,555,50,44,50,05:44:59,open,closed,0,2023-05-08 05:46:00,24.8,27,569.0
2023-05-08 05:46:47,25.99,749.47125,19.45,555,48,43,48,05:46:59,open,closed,0,2023-05-08 05:48:00,24.8,27,569.0
2023-05-08 05:48:47,25.99,749.4787,19.48,558,50,42,50,05:48:59,open,closed,0,2023-05-08 05:50:00,24.8,27,568.5
2023-05-08 05:50:47,25.99,749.4862,19.5,556,51,43,51,05:50:59,open,closed,0,2023-05-08 05:52:00,24.8,27,568.5
2023-05-08 05:52:47,26.0,749.5012,19.41,556,51,44,51,05:52:59,open,closed,0,2023-05-08 05:54:00,24.8,27,568.5
2023-05-08 05:54:47,26.0,749.4937,19.48,556,50,43,50,05:54:59,open,closed,0,2023-05-08 05:56:00,24.8,27,568.0
2023-05-08 05:56:47,26.01,749.4862,19.54,556,50,43,50,05:56:59,open,closed,0,2023-05-08 05:58:00,24.8,27,568.0
2023-05-08 05:58:48,26.01,749.4937,19.53,554,46,42,46,05:58:59,open,closed,0,2023-05-08 06:00:00,24.8,27,567.75
2023-05-08 06:00:48,26.02,749.5087,19.39,555,51,43,51,06:00:59,open,closed,0,2023-05-08 06:02:00,24.8,27,567.75
2023-05-08 06:02:48,26.02,749.51624,19.42,556,50,44,50,06:02:59,open,closed,0,2023-05-08 06:04:00,24.8,27,567.75
2023-05-08 06:04:48,26.02,749.51624,19.46,555,48,43,48,06:04:59,open,closed,0,2023-05-08 06:06:00,24.8,27,567.2
2023-05-08 06:06:48,26.02,749.5462,19.46,557,49,43,49,06:06:59,open,closed,0,2023-05-08 06:08:00,24.8,27,567.2
2023-05-08 06:08:48,26.02,749.5687,19.45,553,50,43,50,06:08:59,open,closed,0,2023-05-08 06:10:00,24.8,27,567.75
2023-05-08 06:10:48,26.02,749.58374,19.37,553,51,43,51,06:10:59,open,closed,0,2023-05-08 06:12:00,24.8,27,567.75
2023-05-08 06:12:48,26.02,749.6138,19.49,554,46,42,46,06:12:59,open,closed,0,2023-05-08 06:14:00,24.8,27,567.75
2023-05-08 06:14:48,26.02,749.6287,19.45,556,49,43,49,06:14:59,open,closed,0,2023-05-08 06:16:00,24.8,27,568.0
2023-05-08 06:16:48,26.02,749.6362,19.53,554,49,43,49,06:16:59,open,closed,0,2023-05-08 06:18:00,24.8,27,568.0
2023-05-08 06:18:48,26.01,749.6287,19.43,554,50,43,50,06:18:59,open,closed,0,2023-05-08 06:20:00,24.8,27,567.25
2023-05-08 06:20:49,26.01,749.6737,19.37,552,52,44,52,06:20:59,open,closed,0,2023-05-08 06:22:00,24.8,27,567.25
2023-05-08 06:22:49,26.01,749.6812,19.48,551,48,42,48,06:22:59,open,closed,0,2023-05-08 06:24:00,24.8,27,567.25
2023-05-08 06:24:49,26.01,749.6662,19.46,552,47,43,47,06:24:59,open,closed,0,2023-05-08 06:26:00,24.8,27,567.2
2023-05-08 06:26:49,26.01,749.6737,19.37,551,51,43,51,06:26:59,open,closed,0,2023-05-08 06:28:00,24.8,27,567.2
2023-05-08 06:28:49,26.01,749.6887,19.44,553,48,43,48,06:28:59,open,closed,0,2023-05-08 06:30:00,24.8,27,566.25
